Iterations,Accuracy (%),niid,Aggregator,seed,f
240,38.10096153846154,0.3,Krum,2,6
270,68.0088141025641,0.3,Krum,2,6
300,72.40584935897436,0.3,Krum,2,6
330,70.44270833333333,0.3,Krum,2,6
360,77.32371794871794,0.3,Krum,2,6
390,79.2568108974359,0.3,Krum,2,6
420,86.45833333333333,0.3,Krum,2,6
450,87.69030448717949,0.3,Krum,2,6
480,87.63020833333333,0.3,Krum,2,6
510,89.47315705128206,0.3,Krum,2,6
540,90.3145032051282,0.3,Krum,2,6
570,12.229567307692308,0.3,Krum,2,6
600,17.998798076923077,0.3,Krum,2,6
630,36.33814102564103,0.3,Krum,2,6
660,32.912660256410255,0.3,Krum,2,6
690,35.1963141025641,0.3,Krum,2,6
720,30.889423076923077,0.3,Krum,2,6
750,30.018028846153847,0.3,Krum,2,6
780,32.8525641025641,0.3,Krum,2,6
810,43.259214743589745,0.3,Krum,2,6
840,39.87379807692308,0.3,Krum,2,6
870,39.18269230769231,0.3,Krum,2,6
900,44.44110576923077,0.3,Krum,2,6
930,46.51442307692308,0.3,Krum,2,6
960,45.55288461538461,0.3,Krum,2,6
990,40.82532051282051,0.3,Krum,2,6
1020,46.875,0.3,Krum,2,6
1050,45.73317307692308,0.3,Krum,2,6
1080,39.84375,0.3,Krum,2,6
1110,36.83894230769231,0.3,Krum,2,6
1140,43.89022435897436,0.3,Krum,2,6
1170,49.33894230769231,0.3,Krum,2,6
1200,46.614583333333336,0.3,Krum,2,6
1230,43.850160256410255,0.3,Krum,2,6
1260,47.08533653846154,0.3,Krum,2,6
1290,56.37019230769231,0.3,Krum,2,6
1320,58.874198717948715,0.3,Krum,2,6
1350,57.39182692307692,0.3,Krum,2,6
1380,59.59535256410256,0.3,Krum,2,6
1410,66.04567307692308,0.3,Krum,2,6
1440,66.81690705128206,0.3,Krum,2,6
1470,61.92908653846154,0.3,Krum,2,6
1500,62.52003205128205,0.3,Krum,2,6
30,15.945512820512821,0.5,Krum,2,6
60,59.34495192307692,0.5,Krum,2,6
90,67.58814102564102,0.5,Krum,2,6
120,15.354567307692308,0.5,Krum,2,6
150,7.792467948717949,0.5,Krum,2,6
180,9.615384615384615,0.5,Krum,2,6
210,8.974358974358974,0.5,Krum,2,6
240,9.054487179487179,0.5,Krum,2,6
270,14.583333333333334,0.5,Krum,2,6
300,24.03846153846154,0.5,Krum,2,6
330,29.497195512820515,0.5,Krum,2,6
360,27.083333333333332,0.5,Krum,2,6
390,31.149839743589745,0.5,Krum,2,6
420,19.240785256410255,0.5,Krum,2,6
450,22.796474358974358,0.5,Krum,2,6
480,18.389423076923077,0.5,Krum,2,6
510,26.74278846153846,0.5,Krum,2,6
540,37.55008012820513,0.5,Krum,2,6
570,10.116185897435898,0.5,Krum,2,6
600,15.46474358974359,0.5,Krum,2,6
630,27.71434294871795,0.5,Krum,2,6
660,26.732772435897434,0.5,Krum,2,6
690,29.076522435897434,0.5,Krum,2,6
720,25.430689102564102,0.5,Krum,2,6
750,25.310496794871796,0.5,Krum,2,6
780,21.18389423076923,0.5,Krum,2,6
810,30.869391025641026,0.5,Krum,2,6
840,32.62219551282051,0.5,Krum,2,6
870,32.37179487179487,0.5,Krum,2,6
900,38.97235576923077,0.5,Krum,2,6
930,40.63501602564103,0.5,Krum,2,6
960,31.25,0.5,Krum,2,6
990,28.40544871794872,0.5,Krum,2,6
1020,30.328525641025642,0.5,Krum,2,6
1050,22.305689102564102,0.5,Krum,2,6
1080,26.752804487179485,0.5,Krum,2,6
1110,25.23036858974359,0.5,Krum,2,6
1140,26.512419871794872,0.5,Krum,2,6
1170,26.953125,0.5,Krum,2,6
1200,24.989983974358974,0.5,Krum,2,6
1230,30.218349358974358,0.5,Krum,2,6
1260,31.350160256410255,0.5,Krum,2,6
1290,30.248397435897434,0.5,Krum,2,6
1320,29.196714743589745,0.5,Krum,2,6
1350,25.520833333333332,0.5,Krum,2,6
1380,32.48197115384615,0.5,Krum,2,6
1410,36.05769230769231,0.5,Krum,2,6
1440,33.60376602564103,0.5,Krum,2,6
1470,25.380608974358974,0.5,Krum,2,6
1500,26.171875,0.5,Krum,2,6
30,27.94471153846154,0.7,Krum,2,6
60,15.224358974358974,0.7,Krum,2,6
90,40.63501602564103,0.7,Krum,2,6
120,8.954326923076923,0.7,Krum,2,6
150,10.376602564102564,0.7,Krum,2,6
180,13.521634615384615,0.7,Krum,2,6
210,11.778846153846153,0.7,Krum,2,6
240,14.783653846153847,0.7,Krum,2,6
270,14.052483974358974,0.7,Krum,2,6
300,9.835737179487179,0.7,Krum,2,6
330,9.835737179487179,0.7,Krum,2,6
360,9.835737179487179,0.7,Krum,2,6
390,9.835737179487179,0.7,Krum,2,6
420,9.835737179487179,0.7,Krum,2,6
450,11.197916666666666,0.7,Krum,2,6
480,11.057692307692308,0.7,Krum,2,6
510,12.419871794871796,0.7,Krum,2,6
540,11.308092948717949,0.7,Krum,2,6
570,12.720352564102564,0.7,Krum,2,6
600,13.231169871794872,0.7,Krum,2,6
630,9.595352564102564,0.7,Krum,2,6
660,9.595352564102564,0.7,Krum,2,6
690,9.595352564102564,0.7,Krum,2,6
720,9.575320512820513,0.7,Krum,2,6
750,9.585336538461538,0.7,Krum,2,6
780,9.635416666666666,0.7,Krum,2,6
810,7.522035256410256,0.7,Krum,2,6
840,9.60536858974359,0.7,Krum,2,6
870,9.595352564102564,0.7,Krum,2,6
900,9.595352564102564,0.7,Krum,2,6
930,9.595352564102564,0.7,Krum,2,6
960,9.595352564102564,0.7,Krum,2,6
990,9.595352564102564,0.7,Krum,2,6
1020,9.595352564102564,0.7,Krum,2,6
1050,9.595352564102564,0.7,Krum,2,6
1080,9.60536858974359,0.7,Krum,2,6
1110,9.62540064102564,0.7,Krum,2,6
1140,9.755608974358974,0.7,Krum,2,6
1170,12.700320512820513,0.7,Krum,2,6
1200,23.407451923076923,0.7,Krum,2,6
1230,27.924679487179485,0.7,Krum,2,6
1260,27.684294871794872,0.7,Krum,2,6
1290,27.43389423076923,0.7,Krum,2,6
1320,35.857371794871796,0.7,Krum,2,6
1350,51.58253205128205,0.7,Krum,2,6
1380,54.6474358974359,0.7,Krum,2,6
1410,60.076121794871796,0.7,Krum,2,6
1440,68.19911858974359,0.7,Krum,2,6
1470,69.2608173076923,0.7,Krum,2,6
1500,69.99198717948718,0.7,Krum,2,6
30,60.466746794871796,0.3,Krum,3,6
60,63.44150641025641,0.3,Krum,3,6
90,74.11858974358974,0.3,Krum,3,6
120,80.8193108974359,0.3,Krum,3,6
150,83.46354166666667,0.3,Krum,3,6
180,83.29326923076923,0.3,Krum,3,6
210,87.74038461538461,0.3,Krum,3,6
240,87.12940705128206,0.3,Krum,3,6
270,88.1610576923077,0.3,Krum,3,6
300,88.02083333333333,0.3,Krum,3,6
330,88.27123397435898,0.3,Krum,3,6
360,88.91225961538461,0.3,Krum,3,6
390,50.891426282051285,0.3,Krum,3,6
420,9.915865384615385,0.3,Krum,3,6
450,10.356570512820513,0.3,Krum,3,6
480,10.086137820512821,0.3,Krum,3,6
510,10.276442307692308,0.3,Krum,3,6
540,10.70713141025641,0.3,Krum,3,6
570,12.319711538461538,0.3,Krum,3,6
600,16.506410256410255,0.3,Krum,3,6
630,17.928685897435898,0.3,Krum,3,6
660,17.78846153846154,0.3,Krum,3,6
690,18.209134615384617,0.3,Krum,3,6
720,18.950320512820515,0.3,Krum,3,6
750,18.75,0.3,Krum,3,6
780,20.432692307692307,0.3,Krum,3,6
810,22.485977564102566,0.3,Krum,3,6
840,30.909455128205128,0.3,Krum,3,6
870,52.3838141025641,0.3,Krum,3,6
900,57.161458333333336,0.3,Krum,3,6
930,70.64302884615384,0.3,Krum,3,6
960,75.07011217948718,0.3,Krum,3,6
990,83.02283653846153,0.3,Krum,3,6
1020,87.99078525641026,0.3,Krum,3,6
1050,86.97916666666667,0.3,Krum,3,6
1080,88.13100961538461,0.3,Krum,3,6
1110,90.16426282051282,0.3,Krum,3,6
1140,91.89703525641026,0.3,Krum,3,6
1170,86.17788461538461,0.3,Krum,3,6
1200,85.41666666666667,0.3,Krum,3,6
1230,90.1141826923077,0.3,Krum,3,6
1260,89.29286858974359,0.3,Krum,3,6
1290,89.89383012820512,0.3,Krum,3,6
1320,92.48798076923077,0.3,Krum,3,6
1350,91.10576923076923,0.3,Krum,3,6
1380,93.07892628205128,0.3,Krum,3,6
1410,91.85697115384616,0.3,Krum,3,6
1440,90.69511217948718,0.3,Krum,3,6
1470,90.5849358974359,0.3,Krum,3,6
1500,90.03405448717949,0.3,Krum,3,6
30,54.6474358974359,0.5,Krum,3,6
60,52.33373397435897,0.5,Krum,3,6
90,71.28405448717949,0.5,Krum,3,6
120,50.72115384615385,0.5,Krum,3,6
150,46.49439102564103,0.5,Krum,3,6
180,42.98878205128205,0.5,Krum,3,6
210,42.267628205128204,0.5,Krum,3,6
240,31.490384615384617,0.5,Krum,3,6
270,15.164262820512821,0.5,Krum,3,6
300,16.396233974358974,0.5,Krum,3,6
330,15.564903846153847,0.5,Krum,3,6
360,18.229166666666668,0.5,Krum,3,6
390,16.256009615384617,0.5,Krum,3,6
420,12.720352564102564,0.5,Krum,3,6
450,10.446714743589743,0.5,Krum,3,6
480,10.857371794871796,0.5,Krum,3,6
510,12.129407051282051,0.5,Krum,3,6
540,13.51161858974359,0.5,Krum,3,6
570,16.165865384615383,0.5,Krum,3,6
600,17.20753205128205,0.5,Krum,3,6
630,16.155849358974358,0.5,Krum,3,6
660,14.372996794871796,0.5,Krum,3,6
690,13.731971153846153,0.5,Krum,3,6
720,14.122596153846153,0.5,Krum,3,6
750,15.614983974358974,0.5,Krum,3,6
780,16.506410256410255,0.5,Krum,3,6
810,18.068910256410255,0.5,Krum,3,6
840,18.209134615384617,0.5,Krum,3,6
870,17.46794871794872,0.5,Krum,3,6
900,16.72676282051282,0.5,Krum,3,6
930,16.08573717948718,0.5,Krum,3,6
960,15.995592948717949,0.5,Krum,3,6
990,16.756810897435898,0.5,Krum,3,6
1020,17.938701923076923,0.5,Krum,3,6
1050,17.888621794871796,0.5,Krum,3,6
1080,18.229166666666668,0.5,Krum,3,6
1110,19.150641025641026,0.5,Krum,3,6
1140,18.369391025641026,0.5,Krum,3,6
1170,17.658253205128204,0.5,Krum,3,6
1200,17.628205128205128,0.5,Krum,3,6
1230,17.778445512820515,0.5,Krum,3,6
1260,18.549679487179485,0.5,Krum,3,6
1290,18.970352564102566,0.5,Krum,3,6
1320,20.643028846153847,0.5,Krum,3,6
1350,27.243589743589745,0.5,Krum,3,6
1380,26.65264423076923,0.5,Krum,3,6
1410,26.712740384615383,0.5,Krum,3,6
1440,31.380208333333332,0.5,Krum,3,6
1470,27.193509615384617,0.5,Krum,3,6
1500,27.64423076923077,0.5,Krum,3,6
30,34.32491987179487,0.7,Krum,3,6
60,7.782451923076923,0.7,Krum,3,6
90,32.732371794871796,0.7,Krum,3,6
120,16.015625,0.7,Krum,3,6
150,24.028445512820515,0.7,Krum,3,6
180,36.197916666666664,0.7,Krum,3,6
210,22.516025641025642,0.7,Krum,3,6
240,21.614583333333332,0.7,Krum,3,6
270,11.23798076923077,0.7,Krum,3,6
300,10.106169871794872,0.7,Krum,3,6
330,18.37940705128205,0.7,Krum,3,6
360,17.978766025641026,0.7,Krum,3,6
390,10.086137820512821,0.7,Krum,3,6
420,10.717147435897436,0.7,Krum,3,6
450,10.807291666666666,0.7,Krum,3,6
480,10.096153846153847,0.7,Krum,3,6
510,9.985977564102564,0.7,Krum,3,6
540,12.510016025641026,0.7,Krum,3,6
570,8.934294871794872,0.7,Krum,3,6
600,9.915865384615385,0.7,Krum,3,6
630,13.912259615384615,0.7,Krum,3,6
660,16.256009615384617,0.7,Krum,3,6
690,19.090544871794872,0.7,Krum,3,6
720,18.75,0.7,Krum,3,6
750,17.89863782051282,0.7,Krum,3,6
780,17.147435897435898,0.7,Krum,3,6
810,18.920272435897434,0.7,Krum,3,6
840,20.092147435897434,0.7,Krum,3,6
870,21.20392628205128,0.7,Krum,3,6
900,18.86017628205128,0.7,Krum,3,6
930,12.049278846153847,0.7,Krum,3,6
960,18.67988782051282,0.7,Krum,3,6
990,20.232371794871796,0.7,Krum,3,6
1020,22.49599358974359,0.7,Krum,3,6
1050,20.833333333333332,0.7,Krum,3,6
1080,22.526041666666668,0.7,Krum,3,6
1110,23.076923076923077,0.7,Krum,3,6
1140,22.776442307692307,0.7,Krum,3,6
1170,18.26923076923077,0.7,Krum,3,6
1200,16.29607371794872,0.7,Krum,3,6
1230,20.693108974358974,0.7,Krum,3,6
1260,21.514423076923077,0.7,Krum,3,6
1290,20.783253205128204,0.7,Krum,3,6
1320,22.33573717948718,0.7,Krum,3,6
1350,25.240384615384617,0.7,Krum,3,6
1380,26.071714743589745,0.7,Krum,3,6
1410,20.38261217948718,0.7,Krum,3,6
1440,17.427884615384617,0.7,Krum,3,6
1470,17.978766025641026,0.7,Krum,3,6
1500,20.622996794871796,0.7,Krum,3,6
30,38.09094551282051,0.3,CC,1,6
60,63.14102564102564,0.3,CC,1,6
90,75.73116987179488,0.3,CC,1,6
120,80.71915064102564,0.3,CC,1,6
150,82.41185897435898,0.3,CC,1,6
180,86.13782051282051,0.3,CC,1,6
210,87.17948717948718,0.3,CC,1,6
240,88.06089743589743,0.3,CC,1,6
270,89.63341346153847,0.3,CC,1,6
300,89.90384615384616,0.3,CC,1,6
330,90.57491987179488,0.3,CC,1,6
360,90.86538461538461,0.3,CC,1,6
390,91.27604166666667,0.3,CC,1,6
420,91.57652243589743,0.3,CC,1,6
450,92.12740384615384,0.3,CC,1,6
480,92.25761217948718,0.3,CC,1,6
510,92.47796474358974,0.3,CC,1,6
540,92.8886217948718,0.3,CC,1,6
570,92.96875,0.3,CC,1,6
600,92.56810897435898,0.3,CC,1,6
630,93.03886217948718,0.3,CC,1,6
660,93.359375,0.3,CC,1,6
690,92.64823717948718,0.3,CC,1,6
720,93.92027243589743,0.3,CC,1,6
750,93.98036858974359,0.3,CC,1,6
780,93.37940705128206,0.3,CC,1,6
810,94.20072115384616,0.3,CC,1,6
840,94.2608173076923,0.3,CC,1,6
870,93.8701923076923,0.3,CC,1,6
900,94.16065705128206,0.3,CC,1,6
930,94.69150641025641,0.3,CC,1,6
960,94.74158653846153,0.3,CC,1,6
990,94.78165064102564,0.3,CC,1,6
1020,95.08213141025641,0.3,CC,1,6
1050,95.05208333333333,0.3,CC,1,6
1080,94.95192307692308,0.3,CC,1,6
1110,94.82171474358974,0.3,CC,1,6
1140,94.91185897435898,0.3,CC,1,6
1170,95.08213141025641,0.3,CC,1,6
1200,95.3926282051282,0.3,CC,1,6
1230,95.33253205128206,0.3,CC,1,6
1260,95.38261217948718,0.3,CC,1,6
1290,95.52283653846153,0.3,CC,1,6
1320,95.56290064102564,0.3,CC,1,6
1350,95.72315705128206,0.3,CC,1,6
1380,95.87339743589743,0.3,CC,1,6
1410,95.71314102564102,0.3,CC,1,6
1440,95.83333333333333,0.3,CC,1,6
1470,96.0536858974359,0.3,CC,1,6
1500,95.99358974358974,0.3,CC,1,6
30,33.11298076923077,0.5,CC,1,6
60,64.04246794871794,0.5,CC,1,6
90,72.50600961538461,0.5,CC,1,6
120,80.10817307692308,0.5,CC,1,6
150,81.92107371794872,0.5,CC,1,6
180,84.83573717948718,0.5,CC,1,6
210,84.82572115384616,0.5,CC,1,6
240,87.43990384615384,0.5,CC,1,6
270,87.71033653846153,0.5,CC,1,6
300,87.51001602564102,0.5,CC,1,6
330,88.70192307692308,0.5,CC,1,6
360,89.79366987179488,0.5,CC,1,6
390,88.73197115384616,0.5,CC,1,6
420,90.24439102564102,0.5,CC,1,6
450,90.52483974358974,0.5,CC,1,6
480,90.68509615384616,0.5,CC,1,6
510,89.73357371794872,0.5,CC,1,6
540,89.67347756410257,0.5,CC,1,6
570,90.20432692307692,0.5,CC,1,6
600,90.1542467948718,0.5,CC,1,6
630,90.47475961538461,0.5,CC,1,6
660,90.61498397435898,0.5,CC,1,6
690,90.92548076923077,0.5,CC,1,6
720,87.03926282051282,0.5,CC,1,6
750,91.9170673076923,0.5,CC,1,6
780,91.23597756410257,0.5,CC,1,6
810,91.27604166666667,0.5,CC,1,6
840,88.42147435897436,0.5,CC,1,6
870,91.26602564102564,0.5,CC,1,6
900,81.51041666666667,0.5,CC,1,6
930,85.20633012820512,0.5,CC,1,6
960,89.90384615384616,0.5,CC,1,6
990,79.26682692307692,0.5,CC,1,6
1020,86.42828525641026,0.5,CC,1,6
1050,91.31610576923077,0.5,CC,1,6
1080,86.69871794871794,0.5,CC,1,6
1110,91.43629807692308,0.5,CC,1,6
1140,92.20753205128206,0.5,CC,1,6
1170,89.25280448717949,0.5,CC,1,6
1200,90.92548076923077,0.5,CC,1,6
1230,92.75841346153847,0.5,CC,1,6
1260,92.39783653846153,0.5,CC,1,6
1290,91.35616987179488,0.5,CC,1,6
1320,92.4979967948718,0.5,CC,1,6
1350,92.98878205128206,0.5,CC,1,6
1380,92.33774038461539,0.5,CC,1,6
1410,91.00560897435898,0.5,CC,1,6
1440,91.72676282051282,0.5,CC,1,6
1470,91.54647435897436,0.5,CC,1,6
1500,90.43469551282051,0.5,CC,1,6
30,20.63301282051282,0.7,CC,1,6
60,33.904246794871796,0.7,CC,1,6
90,47.80649038461539,0.7,CC,1,6
120,66.30608974358974,0.7,CC,1,6
150,69.1005608974359,0.7,CC,1,6
180,75.8213141025641,0.7,CC,1,6
210,78.9863782051282,0.7,CC,1,6
240,85.2363782051282,0.7,CC,1,6
270,80.9395032051282,0.7,CC,1,6
300,83.07291666666667,0.7,CC,1,6
330,86.22796474358974,0.7,CC,1,6
360,70.10216346153847,0.7,CC,1,6
390,85.69711538461539,0.7,CC,1,6
420,61.77884615384615,0.7,CC,1,6
450,79.52724358974359,0.7,CC,1,6
480,83.57371794871794,0.7,CC,1,6
510,56.83092948717949,0.7,CC,1,6
540,81.32011217948718,0.7,CC,1,6
570,73.24719551282051,0.7,CC,1,6
600,77.75440705128206,0.7,CC,1,6
630,85.63701923076923,0.7,CC,1,6
660,70.93349358974359,0.7,CC,1,6
690,63.22115384615385,0.7,CC,1,6
720,69.9619391025641,0.7,CC,1,6
750,77.28365384615384,0.7,CC,1,6
780,76.79286858974359,0.7,CC,1,6
810,60.32652243589744,0.7,CC,1,6
840,71.63461538461539,0.7,CC,1,6
870,72.2255608974359,0.7,CC,1,6
900,84.07451923076923,0.7,CC,1,6
930,83.68389423076923,0.7,CC,1,6
960,81.35016025641026,0.7,CC,1,6
990,80.49879807692308,0.7,CC,1,6
1020,74.85977564102564,0.7,CC,1,6
1050,80.78926282051282,0.7,CC,1,6
1080,69.9619391025641,0.7,CC,1,6
1110,74.73958333333333,0.7,CC,1,6
1140,85.55689102564102,0.7,CC,1,6
1170,85.4266826923077,0.7,CC,1,6
1200,71.2139423076923,0.7,CC,1,6
1230,86.41826923076923,0.7,CC,1,6
1260,88.43149038461539,0.7,CC,1,6
1290,75.69110576923077,0.7,CC,1,6
1320,89.74358974358974,0.7,CC,1,6
1350,88.42147435897436,0.7,CC,1,6
1380,84.0645032051282,0.7,CC,1,6
1410,87.60016025641026,0.7,CC,1,6
1440,89.79366987179488,0.7,CC,1,6
1470,88.65184294871794,0.7,CC,1,6
1500,87.82051282051282,0.7,CC,1,6
30,16.376201923076923,0.3,CC,2,6
60,52.76442307692308,0.3,CC,2,6
90,70.5829326923077,0.3,CC,2,6
120,80.4286858974359,0.3,CC,2,6
150,84.375,0.3,CC,2,6
180,87.17948717948718,0.3,CC,2,6
210,88.06089743589743,0.3,CC,2,6
240,89.43309294871794,0.3,CC,2,6
270,90.17427884615384,0.3,CC,2,6
300,90.40464743589743,0.3,CC,2,6
330,91.015625,0.3,CC,2,6
360,90.90544871794872,0.3,CC,2,6
390,92.09735576923077,0.3,CC,2,6
420,92.17748397435898,0.3,CC,2,6
450,92.44791666666667,0.3,CC,2,6
480,92.97876602564102,0.3,CC,2,6
510,93.3193108974359,0.3,CC,2,6
540,93.6698717948718,0.3,CC,2,6
570,93.59975961538461,0.3,CC,2,6
600,93.58974358974359,0.3,CC,2,6
630,93.89022435897436,0.3,CC,2,6
660,94.13060897435898,0.3,CC,2,6
690,94.34094551282051,0.3,CC,2,6
720,94.44110576923077,0.3,CC,2,6
750,94.4911858974359,0.3,CC,2,6
780,94.44110576923077,0.3,CC,2,6
810,94.35096153846153,0.3,CC,2,6
840,94.69150641025641,0.3,CC,2,6
870,94.93189102564102,0.3,CC,2,6
900,94.99198717948718,0.3,CC,2,6
930,94.91185897435898,0.3,CC,2,6
960,95.0420673076923,0.3,CC,2,6
990,95.21233974358974,0.3,CC,2,6
1020,95.33253205128206,0.3,CC,2,6
1050,95.1923076923077,0.3,CC,2,6
1080,95.36258012820512,0.3,CC,2,6
1110,94.90184294871794,0.3,CC,2,6
1140,94.99198717948718,0.3,CC,2,6
1170,94.72155448717949,0.3,CC,2,6
1200,94.9619391025641,0.3,CC,2,6
1230,95.28245192307692,0.3,CC,2,6
1260,95.45272435897436,0.3,CC,2,6
1290,95.68309294871794,0.3,CC,2,6
1320,95.44270833333333,0.3,CC,2,6
1350,95.96354166666667,0.3,CC,2,6
1380,96.04366987179488,0.3,CC,2,6
1410,96.15384615384616,0.3,CC,2,6
1440,96.03365384615384,0.3,CC,2,6
1470,95.9735576923077,0.3,CC,2,6
1500,96.32411858974359,0.3,CC,2,6
30,17.868589743589745,0.5,CC,2,6
60,38.782051282051285,0.5,CC,2,6
90,62.08934294871795,0.5,CC,2,6
120,70.7832532051282,0.5,CC,2,6
150,78.36538461538461,0.5,CC,2,6
180,82.51201923076923,0.5,CC,2,6
210,82.12139423076923,0.5,CC,2,6
240,88.18108974358974,0.5,CC,2,6
270,86.73878205128206,0.5,CC,2,6
300,89.5733173076923,0.5,CC,2,6
330,83.41346153846153,0.5,CC,2,6
360,90.52483974358974,0.5,CC,2,6
390,88.30128205128206,0.5,CC,2,6
420,91.69671474358974,0.5,CC,2,6
450,84.70552884615384,0.5,CC,2,6
480,91.24599358974359,0.5,CC,2,6
510,82.86258012820512,0.5,CC,2,6
540,88.99238782051282,0.5,CC,2,6
570,91.3261217948718,0.5,CC,2,6
600,91.20592948717949,0.5,CC,2,6
630,91.89703525641026,0.5,CC,2,6
660,93.13902243589743,0.5,CC,2,6
690,90.47475961538461,0.5,CC,2,6
720,91.08573717948718,0.5,CC,2,6
750,93.38942307692308,0.5,CC,2,6
780,91.31610576923077,0.5,CC,2,6
810,93.06891025641026,0.5,CC,2,6
840,93.37940705128206,0.5,CC,2,6
870,94.00040064102564,0.5,CC,2,6
900,91.5264423076923,0.5,CC,2,6
930,94.52123397435898,0.5,CC,2,6
960,88.09094551282051,0.5,CC,2,6
990,93.8301282051282,0.5,CC,2,6
1020,94.62139423076923,0.5,CC,2,6
1050,93.61979166666667,0.5,CC,2,6
1080,94.62139423076923,0.5,CC,2,6
1110,94.60136217948718,0.5,CC,2,6
1140,94.62139423076923,0.5,CC,2,6
1170,94.28084935897436,0.5,CC,2,6
1200,95.29246794871794,0.5,CC,2,6
1230,95.49278846153847,0.5,CC,2,6
1260,94.50120192307692,0.5,CC,2,6
1290,95.7431891025641,0.5,CC,2,6
1320,95.21233974358974,0.5,CC,2,6
1350,95.61298076923077,0.5,CC,2,6
1380,95.96354166666667,0.5,CC,2,6
1410,95.30248397435898,0.5,CC,2,6
1440,95.96354166666667,0.5,CC,2,6
1470,95.73317307692308,0.5,CC,2,6
1500,96.1738782051282,0.5,CC,2,6
30,19.611378205128204,0.7,CC,2,6
60,35.91746794871795,0.7,CC,2,6
90,47.11538461538461,0.7,CC,2,6
120,57.87259615384615,0.7,CC,2,6
150,62.0693108974359,0.7,CC,2,6
180,73.0869391025641,0.7,CC,2,6
210,75.0,0.7,CC,2,6
240,83.203125,0.7,CC,2,6
270,80.20833333333333,0.7,CC,2,6
300,85.77724358974359,0.7,CC,2,6
330,82.13141025641026,0.7,CC,2,6
360,87.90064102564102,0.7,CC,2,6
390,82.56209935897436,0.7,CC,2,6
420,87.05929487179488,0.7,CC,2,6
450,84.95592948717949,0.7,CC,2,6
480,87.2295673076923,0.7,CC,2,6
510,87.25961538461539,0.7,CC,2,6
540,82.47195512820512,0.7,CC,2,6
570,89.98397435897436,0.7,CC,2,6
600,87.74038461538461,0.7,CC,2,6
630,89.01241987179488,0.7,CC,2,6
660,89.4130608974359,0.7,CC,2,6
690,87.30969551282051,0.7,CC,2,6
720,90.07411858974359,0.7,CC,2,6
750,88.37139423076923,0.7,CC,2,6
780,89.91386217948718,0.7,CC,2,6
810,91.015625,0.7,CC,2,6
840,89.43309294871794,0.7,CC,2,6
870,90.06410256410257,0.7,CC,2,6
900,92.05729166666667,0.7,CC,2,6
930,91.35616987179488,0.7,CC,2,6
960,89.82371794871794,0.7,CC,2,6
990,91.35616987179488,0.7,CC,2,6
1020,92.03725961538461,0.7,CC,2,6
1050,90.80528846153847,0.7,CC,2,6
1080,90.87540064102564,0.7,CC,2,6
1110,92.29767628205128,0.7,CC,2,6
1140,91.93709935897436,0.7,CC,2,6
1170,88.58173076923077,0.7,CC,2,6
1200,90.65504807692308,0.7,CC,2,6
1230,92.03725961538461,0.7,CC,2,6
1260,91.77684294871794,0.7,CC,2,6
1290,92.55809294871794,0.7,CC,2,6
1320,92.85857371794872,0.7,CC,2,6
1350,92.578125,0.7,CC,2,6
1380,92.39783653846153,0.7,CC,2,6
1410,92.59815705128206,0.7,CC,2,6
1440,92.96875,0.7,CC,2,6
1470,91.94711538461539,0.7,CC,2,6
1500,92.6582532051282,0.7,CC,2,6
30,31.680689102564102,0.3,CC,3,6
60,67.79847756410257,0.3,CC,3,6
90,76.66266025641026,0.3,CC,3,6
120,82.6923076923077,0.3,CC,3,6
150,82.98277243589743,0.3,CC,3,6
180,87.23958333333333,0.3,CC,3,6
210,88.0108173076923,0.3,CC,3,6
240,89.25280448717949,0.3,CC,3,6
270,89.81370192307692,0.3,CC,3,6
300,90.46474358974359,0.3,CC,3,6
330,90.60496794871794,0.3,CC,3,6
360,90.71514423076923,0.3,CC,3,6
390,92.17748397435898,0.3,CC,3,6
420,92.01722756410257,0.3,CC,3,6
450,92.72836538461539,0.3,CC,3,6
480,92.47796474358974,0.3,CC,3,6
510,93.02884615384616,0.3,CC,3,6
540,93.25921474358974,0.3,CC,3,6
570,93.38942307692308,0.3,CC,3,6
600,92.90865384615384,0.3,CC,3,6
630,93.73998397435898,0.3,CC,3,6
660,93.6698717948718,0.3,CC,3,6
690,93.88020833333333,0.3,CC,3,6
720,94.33092948717949,0.3,CC,3,6
750,94.24078525641026,0.3,CC,3,6
780,94.31089743589743,0.3,CC,3,6
810,94.4511217948718,0.3,CC,3,6
840,94.63141025641026,0.3,CC,3,6
870,94.72155448717949,0.3,CC,3,6
900,95.0420673076923,0.3,CC,3,6
930,95.20232371794872,0.3,CC,3,6
960,95.2323717948718,0.3,CC,3,6
990,95.48277243589743,0.3,CC,3,6
1020,95.56290064102564,0.3,CC,3,6
1050,95.53285256410257,0.3,CC,3,6
1080,95.16225961538461,0.3,CC,3,6
1110,95.6630608974359,0.3,CC,3,6
1140,95.75320512820512,0.3,CC,3,6
1170,96.0136217948718,0.3,CC,3,6
1200,95.79326923076923,0.3,CC,3,6
1230,96.1738782051282,0.3,CC,3,6
1260,96.19391025641026,0.3,CC,3,6
1290,96.1738782051282,0.3,CC,3,6
1320,96.19391025641026,0.3,CC,3,6
1350,96.19391025641026,0.3,CC,3,6
1380,96.15384615384616,0.3,CC,3,6
1410,96.47435897435898,0.3,CC,3,6
1440,96.30408653846153,0.3,CC,3,6
1470,96.47435897435898,0.3,CC,3,6
1500,96.59455128205128,0.3,CC,3,6
