Iterations,Accuracy (%),niid,Aggregator,seed,f
1920,39.4931891025641,0.7,CC,1,6
1950,37.4599358974359,0.7,CC,1,6
1980,37.4599358974359,0.7,CC,1,6
2010,37.04927884615385,0.7,CC,1,6
2040,38.52163461538461,0.7,CC,1,6
2070,40.344551282051285,0.7,CC,1,6
2100,39.322916666666664,0.7,CC,1,6
2130,40.755208333333336,0.7,CC,1,6
2160,38.99238782051282,0.7,CC,1,6
2190,40.04407051282051,0.7,CC,1,6
2220,38.62179487179487,0.7,CC,1,6
2250,37.600160256410255,0.7,CC,1,6
2280,39.69350961538461,0.7,CC,1,6
2310,40.314503205128204,0.7,CC,1,6
2340,39.8036858974359,0.7,CC,1,6
2370,39.93389423076923,0.7,CC,1,6
2400,40.24439102564103,0.7,CC,1,6
2430,40.104166666666664,0.7,CC,1,6
2460,40.99559294871795,0.7,CC,1,6
2490,41.0556891025641,0.7,CC,1,6
2520,40.68509615384615,0.7,CC,1,6
2550,40.63501602564103,0.7,CC,1,6
2580,41.10576923076923,0.7,CC,1,6
2610,41.42628205128205,0.7,CC,1,6
2640,41.015625,0.7,CC,1,6
2670,40.35456730769231,0.7,CC,1,6
2700,41.47636217948718,0.7,CC,1,6
2730,40.44471153846154,0.7,CC,1,6
2760,41.35616987179487,0.7,CC,1,6
2790,40.89543269230769,0.7,CC,1,6
2820,41.54647435897436,0.7,CC,1,6
2850,41.76682692307692,0.7,CC,1,6
2880,40.89543269230769,0.7,CC,1,6
2910,41.877003205128204,0.7,CC,1,6
2940,41.536458333333336,0.7,CC,1,6
2970,41.78685897435897,0.7,CC,1,6
3000,41.296073717948715,0.7,CC,1,6
30,12.650240384615385,0.3,CC,2,6
60,22.86658653846154,0.3,CC,2,6
90,27.333733974358974,0.3,CC,2,6
120,30.348557692307693,0.3,CC,2,6
150,33.693910256410255,0.3,CC,2,6
180,32.03125,0.3,CC,2,6
210,36.47836538461539,0.3,CC,2,6
240,38.802083333333336,0.3,CC,2,6
270,41.55649038461539,0.3,CC,2,6
300,42.20753205128205,0.3,CC,2,6
330,44.36097756410256,0.3,CC,2,6
360,44.50120192307692,0.3,CC,2,6
390,44.56129807692308,0.3,CC,2,6
420,46.28405448717949,0.3,CC,2,6
450,48.62780448717949,0.3,CC,2,6
480,49.53926282051282,0.3,CC,2,6
510,52.443910256410255,0.3,CC,2,6
540,51.36217948717949,0.3,CC,2,6
570,50.90144230769231,0.3,CC,2,6
600,53.625801282051285,0.3,CC,2,6
630,55.88942307692308,0.3,CC,2,6
660,56.44030448717949,0.3,CC,2,6
690,58.50360576923077,0.3,CC,2,6
720,58.78405448717949,0.3,CC,2,6
750,59.16466346153846,0.3,CC,2,6
780,59.765625,0.3,CC,2,6
810,58.854166666666664,0.3,CC,2,6
840,61.17788461538461,0.3,CC,2,6
870,61.33814102564103,0.3,CC,2,6
900,61.85897435897436,0.3,CC,2,6
930,61.96915064102564,0.3,CC,2,6
960,62.970753205128204,0.3,CC,2,6
990,61.38822115384615,0.3,CC,2,6
1020,61.52844551282051,0.3,CC,2,6
1050,64.08253205128206,0.3,CC,2,6
1080,65.1943108974359,0.3,CC,2,6
1110,64.9238782051282,0.3,CC,2,6
1140,64.86378205128206,0.3,CC,2,6
1170,66.50641025641026,0.3,CC,2,6
1200,66.33613782051282,0.3,CC,2,6
1230,66.43629807692308,0.3,CC,2,6
1260,66.26602564102564,0.3,CC,2,6
1290,67.00721153846153,0.3,CC,2,6
1320,67.34775641025641,0.3,CC,2,6
1350,67.34775641025641,0.3,CC,2,6
1380,68.4795673076923,0.3,CC,2,6
1410,67.76842948717949,0.3,CC,2,6
1440,68.11899038461539,0.3,CC,2,6
1470,68.29927884615384,0.3,CC,2,6
1500,69.140625,0.3,CC,2,6
1530,69.47115384615384,0.3,CC,2,6
1560,68.75,0.3,CC,2,6
1590,70.26241987179488,0.3,CC,2,6
1620,70.2323717948718,0.3,CC,2,6
1650,69.24078525641026,0.3,CC,2,6
1680,70.3926282051282,0.3,CC,2,6
1710,71.50440705128206,0.3,CC,2,6
1740,70.72315705128206,0.3,CC,2,6
1770,71.16386217948718,0.3,CC,2,6
1800,70.85336538461539,0.3,CC,2,6
1830,70.26241987179488,0.3,CC,2,6
1860,71.39423076923077,0.3,CC,2,6
1890,72.11538461538461,0.3,CC,2,6
1920,71.88501602564102,0.3,CC,2,6
1950,72.47596153846153,0.3,CC,2,6
1980,70.69310897435898,0.3,CC,2,6
2010,71.64463141025641,0.3,CC,2,6
2040,72.04527243589743,0.3,CC,2,6
2070,72.5360576923077,0.3,CC,2,6
2100,71.57451923076923,0.3,CC,2,6
2130,72.09535256410257,0.3,CC,2,6
2160,72.12540064102564,0.3,CC,2,6
2190,72.80649038461539,0.3,CC,2,6
2220,72.98677884615384,0.3,CC,2,6
2250,72.04527243589743,0.3,CC,2,6
2280,74.27884615384616,0.3,CC,2,6
2310,74.69951923076923,0.3,CC,2,6
2340,74.86979166666667,0.3,CC,2,6
2370,74.77964743589743,0.3,CC,2,6
2400,74.73958333333333,0.3,CC,2,6
2430,75.09014423076923,0.3,CC,2,6
2460,75.0,0.3,CC,2,6
2490,75.14022435897436,0.3,CC,2,6
2520,75.19030448717949,0.3,CC,2,6
2550,75.390625,0.3,CC,2,6
2580,75.2704326923077,0.3,CC,2,6
2610,75.37059294871794,0.3,CC,2,6
2640,75.41065705128206,0.3,CC,2,6
2670,75.10016025641026,0.3,CC,2,6
2700,74.97996794871794,0.3,CC,2,6
2730,75.03004807692308,0.3,CC,2,6
2760,75.14022435897436,0.3,CC,2,6
2790,75.26041666666667,0.3,CC,2,6
2820,75.390625,0.3,CC,2,6
2850,75.30048076923077,0.3,CC,2,6
2880,75.11017628205128,0.3,CC,2,6
2910,74.96995192307692,0.3,CC,2,6
2940,74.93990384615384,0.3,CC,2,6
2970,74.85977564102564,0.3,CC,2,6
3000,74.93990384615384,0.3,CC,2,6
30,14.352964743589743,0.5,CC,2,6
60,19.591346153846153,0.5,CC,2,6
90,24.138621794871796,0.5,CC,2,6
120,25.921474358974358,0.5,CC,2,6
150,26.181891025641026,0.5,CC,2,6
180,28.385416666666668,0.5,CC,2,6
210,31.500400641025642,0.5,CC,2,6
240,30.939503205128204,0.5,CC,2,6
270,31.860977564102566,0.5,CC,2,6
300,35.16626602564103,0.5,CC,2,6
330,35.90745192307692,0.5,CC,2,6
360,38.25120192307692,0.5,CC,2,6
390,38.22115384615385,0.5,CC,2,6
420,38.51161858974359,0.5,CC,2,6
450,42.2275641025641,0.5,CC,2,6
480,40.01402243589744,0.5,CC,2,6
510,44.95192307692308,0.5,CC,2,6
540,40.80528846153846,0.5,CC,2,6
570,43.14903846153846,0.5,CC,2,6
600,45.232371794871796,0.5,CC,2,6
630,46.64463141025641,0.5,CC,2,6
660,47.79647435897436,0.5,CC,2,6
690,48.34735576923077,0.5,CC,2,6
720,49.58934294871795,0.5,CC,2,6
750,49.15865384615385,0.5,CC,2,6
780,49.48918269230769,0.5,CC,2,6
810,50.520833333333336,0.5,CC,2,6
840,50.73116987179487,0.5,CC,2,6
870,52.13341346153846,0.5,CC,2,6
900,51.22195512820513,0.5,CC,2,6
930,52.213541666666664,0.5,CC,2,6
960,53.125,0.5,CC,2,6
990,53.88621794871795,0.5,CC,2,6
1020,51.672676282051285,0.5,CC,2,6
1050,52.17347756410256,0.5,CC,2,6
1080,53.96634615384615,0.5,CC,2,6
1110,54.92788461538461,0.5,CC,2,6
1140,53.05488782051282,0.5,CC,2,6
1170,54.10657051282051,0.5,CC,2,6
1200,55.73918269230769,0.5,CC,2,6
1230,55.87940705128205,0.5,CC,2,6
1260,54.51722756410256,0.5,CC,2,6
1290,56.55048076923077,0.5,CC,2,6
1320,55.28846153846154,0.5,CC,2,6
1350,56.19991987179487,0.5,CC,2,6
1380,57.321714743589745,0.5,CC,2,6
1410,57.43189102564103,0.5,CC,2,6
1440,56.17988782051282,0.5,CC,2,6
1470,55.46875,0.5,CC,2,6
1500,58.483573717948715,0.5,CC,2,6
1530,58.58373397435897,0.5,CC,2,6
1560,58.17307692307692,0.5,CC,2,6
1590,57.36177884615385,0.5,CC,2,6
1620,54.92788461538461,0.5,CC,2,6
1650,58.34334935897436,0.5,CC,2,6
1680,58.97435897435897,0.5,CC,2,6
1710,59.21474358974359,0.5,CC,2,6
1740,58.86418269230769,0.5,CC,2,6
1770,59.655448717948715,0.5,CC,2,6
1800,58.81410256410256,0.5,CC,2,6
1830,56.78084935897436,0.5,CC,2,6
1860,59.75560897435897,0.5,CC,2,6
1890,58.38341346153846,0.5,CC,2,6
1920,57.36177884615385,0.5,CC,2,6
1950,60.61698717948718,0.5,CC,2,6
1980,62.09935897435897,0.5,CC,2,6
2010,60.1963141025641,0.5,CC,2,6
2040,60.48677884615385,0.5,CC,2,6
2070,59.69551282051282,0.5,CC,2,6
2100,61.54847756410256,0.5,CC,2,6
2130,62.16947115384615,0.5,CC,2,6
2160,62.51001602564103,0.5,CC,2,6
2190,57.532051282051285,0.5,CC,2,6
2220,60.90745192307692,0.5,CC,2,6
2250,62.03926282051282,0.5,CC,2,6
2280,63.30128205128205,0.5,CC,2,6
2310,63.55168269230769,0.5,CC,2,6
2340,63.85216346153846,0.5,CC,2,6
2370,64.08253205128206,0.5,CC,2,6
2400,63.99238782051282,0.5,CC,2,6
2430,64.07251602564102,0.5,CC,2,6
2460,64.03245192307692,0.5,CC,2,6
2490,64.07251602564102,0.5,CC,2,6
2520,63.99238782051282,0.5,CC,2,6
2550,64.09254807692308,0.5,CC,2,6
2580,63.73197115384615,0.5,CC,2,6
2610,64.20272435897436,0.5,CC,2,6
2640,64.39302884615384,0.5,CC,2,6
2670,64.03245192307692,0.5,CC,2,6
2700,64.39302884615384,0.5,CC,2,6
2730,64.19270833333333,0.5,CC,2,6
2760,64.1025641025641,0.5,CC,2,6
2790,63.83213141025641,0.5,CC,2,6
2820,63.87219551282051,0.5,CC,2,6
2850,63.97235576923077,0.5,CC,2,6
2880,64.03245192307692,0.5,CC,2,6
2910,63.87219551282051,0.5,CC,2,6
2940,63.83213141025641,0.5,CC,2,6
2970,63.84214743589744,0.5,CC,2,6
3000,63.45152243589744,0.5,CC,2,6
30,12.139423076923077,0.7,CC,2,6
60,12.98076923076923,0.7,CC,2,6
90,15.625,0.7,CC,2,6
120,14.553285256410257,0.7,CC,2,6
150,19.51121794871795,0.7,CC,2,6
180,19.60136217948718,0.7,CC,2,6
210,20.3125,0.7,CC,2,6
240,19.961939102564102,0.7,CC,2,6
270,24.00841346153846,0.7,CC,2,6
300,23.637820512820515,0.7,CC,2,6
330,23.868189102564102,0.7,CC,2,6
360,23.727964743589745,0.7,CC,2,6
390,26.28205128205128,0.7,CC,2,6
420,27.103365384615383,0.7,CC,2,6
450,26.201923076923077,0.7,CC,2,6
480,26.26201923076923,0.7,CC,2,6
510,28.555689102564102,0.7,CC,2,6
540,32.88261217948718,0.7,CC,2,6
570,29.52724358974359,0.7,CC,2,6
600,32.57211538461539,0.7,CC,2,6
630,29.08653846153846,0.7,CC,2,6
660,32.10136217948718,0.7,CC,2,6
690,35.96754807692308,0.7,CC,2,6
720,38.99238782051282,0.7,CC,2,6
750,34.685496794871796,0.7,CC,2,6
780,37.32972756410256,0.7,CC,2,6
810,37.98076923076923,0.7,CC,2,6
840,39.943910256410255,0.7,CC,2,6
870,36.41826923076923,0.7,CC,2,6
900,39.07251602564103,0.7,CC,2,6
930,36.197916666666664,0.7,CC,2,6
960,36.95913461538461,0.7,CC,2,6
990,36.54847756410256,0.7,CC,2,6
1020,38.30128205128205,0.7,CC,2,6
1050,36.818910256410255,0.7,CC,2,6
1080,36.08774038461539,0.7,CC,2,6
1110,37.65024038461539,0.7,CC,2,6
1140,40.76522435897436,0.7,CC,2,6
1170,42.63822115384615,0.7,CC,2,6
1200,38.43149038461539,0.7,CC,2,6
1230,42.19751602564103,0.7,CC,2,6
1260,40.28445512820513,0.7,CC,2,6
1290,42.04727564102564,0.7,CC,2,6
1320,40.40464743589744,0.7,CC,2,6
1350,44.23076923076923,0.7,CC,2,6
1380,42.33774038461539,0.7,CC,2,6
1410,41.17588141025641,0.7,CC,2,6
1440,41.17588141025641,0.7,CC,2,6
1470,36.26802884615385,0.7,CC,2,6
1500,40.18429487179487,0.7,CC,2,6
1530,41.70673076923077,0.7,CC,2,6
1560,44.02043269230769,0.7,CC,2,6
1590,40.08413461538461,0.7,CC,2,6
1620,40.46474358974359,0.7,CC,2,6
1650,43.67988782051282,0.7,CC,2,6
1680,42.94871794871795,0.7,CC,2,6
1710,43.229166666666664,0.7,CC,2,6
1740,43.259214743589745,0.7,CC,2,6
1770,42.467948717948715,0.7,CC,2,6
1800,44.00040064102564,0.7,CC,2,6
1830,43.29927884615385,0.7,CC,2,6
1860,44.50120192307692,0.7,CC,2,6
1890,45.82331730769231,0.7,CC,2,6
1920,42.317708333333336,0.7,CC,2,6
1950,39.09254807692308,0.7,CC,2,6
1980,38.201121794871796,0.7,CC,2,6
2010,37.87059294871795,0.7,CC,2,6
2040,43.10897435897436,0.7,CC,2,6
2070,43.40945512820513,0.7,CC,2,6
2100,42.838541666666664,0.7,CC,2,6
2130,44.76161858974359,0.7,CC,2,6
2160,45.64302884615385,0.7,CC,2,6
2190,44.641426282051285,0.7,CC,2,6
2220,43.41947115384615,0.7,CC,2,6
2250,38.48157051282051,0.7,CC,2,6
2280,45.53285256410256,0.7,CC,2,6
2310,46.1338141025641,0.7,CC,2,6
2340,46.14383012820513,0.7,CC,2,6
2370,46.34415064102564,0.7,CC,2,6
2400,46.484375,0.7,CC,2,6
2430,46.584535256410255,0.7,CC,2,6
2460,46.614583333333336,0.7,CC,2,6
2490,46.78485576923077,0.7,CC,2,6
2520,46.223958333333336,0.7,CC,2,6
2550,46.0536858974359,0.7,CC,2,6
2580,46.63461538461539,0.7,CC,2,6
2610,46.75480769230769,0.7,CC,2,6
2640,45.783253205128204,0.7,CC,2,6
2670,45.95352564102564,0.7,CC,2,6
2700,46.81490384615385,0.7,CC,2,6
2730,46.614583333333336,0.7,CC,2,6
2760,46.90504807692308,0.7,CC,2,6
2790,46.4443108974359,0.7,CC,2,6
2820,46.60456730769231,0.7,CC,2,6
2850,47.265625,0.7,CC,2,6
2880,47.50600961538461,0.7,CC,2,6
2910,46.63461538461539,0.7,CC,2,6
2940,47.32572115384615,0.7,CC,2,6
2970,47.365785256410255,0.7,CC,2,6
3000,47.345753205128204,0.7,CC,2,6
30,12.670272435897436,0.3,CC,3,6
60,20.873397435897434,0.3,CC,3,6
90,26.5625,0.3,CC,3,6
120,28.42548076923077,0.3,CC,3,6
150,30.128205128205128,0.3,CC,3,6
180,31.650641025641026,0.3,CC,3,6
210,36.247996794871796,0.3,CC,3,6
240,37.44991987179487,0.3,CC,3,6
270,39.09254807692308,0.3,CC,3,6
300,39.943910256410255,0.3,CC,3,6
330,39.4130608974359,0.3,CC,3,6
360,42.678285256410255,0.3,CC,3,6
390,44.811698717948715,0.3,CC,3,6
420,45.25240384615385,0.3,CC,3,6
450,43.639823717948715,0.3,CC,3,6
480,46.31410256410256,0.3,CC,3,6
510,45.76322115384615,0.3,CC,3,6
540,49.499198717948715,0.3,CC,3,6
570,50.84134615384615,0.3,CC,3,6
600,50.81129807692308,0.3,CC,3,6
630,53.0849358974359,0.3,CC,3,6
660,52.88461538461539,0.3,CC,3,6
690,55.578926282051285,0.3,CC,3,6
720,56.119791666666664,0.3,CC,3,6
750,55.1181891025641,0.3,CC,3,6
780,55.779246794871796,0.3,CC,3,6
810,56.10977564102564,0.3,CC,3,6
840,58.38341346153846,0.3,CC,3,6
870,58.97435897435897,0.3,CC,3,6
900,59.54527243589744,0.3,CC,3,6
930,61.16786858974359,0.3,CC,3,6
960,60.68709935897436,0.3,CC,3,6
990,61.05769230769231,0.3,CC,3,6
1020,62.029246794871796,0.3,CC,3,6
1050,62.87059294871795,0.3,CC,3,6
1080,63.87219551282051,0.3,CC,3,6
1110,62.52003205128205,0.3,CC,3,6
1140,63.60176282051282,0.3,CC,3,6
1170,64.43309294871794,0.3,CC,3,6
1200,65.3145032051282,0.3,CC,3,6
1230,65.24439102564102,0.3,CC,3,6
1260,65.78525641025641,0.3,CC,3,6
1290,65.13421474358974,0.3,CC,3,6
1320,66.34615384615384,0.3,CC,3,6
1350,66.73677884615384,0.3,CC,3,6
1380,65.51482371794872,0.3,CC,3,6
1410,66.23597756410257,0.3,CC,3,6
1440,66.03565705128206,0.3,CC,3,6
1470,67.86858974358974,0.3,CC,3,6
1500,68.40945512820512,0.3,CC,3,6
1530,68.8301282051282,0.3,CC,3,6
1560,68.17908653846153,0.3,CC,3,6
1590,68.32932692307692,0.3,CC,3,6
1620,68.71995192307692,0.3,CC,3,6
1650,67.07732371794872,0.3,CC,3,6
1680,69.55128205128206,0.3,CC,3,6
1710,69.87179487179488,0.3,CC,3,6
1740,70.09214743589743,0.3,CC,3,6
1770,69.6113782051282,0.3,CC,3,6
1800,69.90184294871794,0.3,CC,3,6
1830,70.26241987179488,0.3,CC,3,6
1860,70.18229166666667,0.3,CC,3,6
1890,69.47115384615384,0.3,CC,3,6
1920,70.18229166666667,0.3,CC,3,6
1950,69.16065705128206,0.3,CC,3,6
1980,69.78165064102564,0.3,CC,3,6
2010,70.30248397435898,0.3,CC,3,6
2040,71.0536858974359,0.3,CC,3,6
2070,71.14383012820512,0.3,CC,3,6
2100,71.7548076923077,0.3,CC,3,6
2130,71.80488782051282,0.3,CC,3,6
2160,70.93349358974359,0.3,CC,3,6
2190,71.74479166666667,0.3,CC,3,6
2220,71.63461538461539,0.3,CC,3,6
2250,72.17548076923077,0.3,CC,3,6
2280,72.95673076923077,0.3,CC,3,6
2310,73.13701923076923,0.3,CC,3,6
2340,73.52764423076923,0.3,CC,3,6
2370,73.52764423076923,0.3,CC,3,6
2400,73.65785256410257,0.3,CC,3,6
2430,73.4775641025641,0.3,CC,3,6
2460,73.83814102564102,0.3,CC,3,6
2490,73.67788461538461,0.3,CC,3,6
2520,73.62780448717949,0.3,CC,3,6
2550,73.81810897435898,0.3,CC,3,6
2580,73.60777243589743,0.3,CC,3,6
2610,73.65785256410257,0.3,CC,3,6
2640,73.62780448717949,0.3,CC,3,6
2670,73.63782051282051,0.3,CC,3,6
2700,73.93830128205128,0.3,CC,3,6
2730,73.95833333333333,0.3,CC,3,6
2760,73.91826923076923,0.3,CC,3,6
2790,73.7479967948718,0.3,CC,3,6
2820,73.84815705128206,0.3,CC,3,6
2850,73.89823717948718,0.3,CC,3,6
2880,73.87820512820512,0.3,CC,3,6
2910,73.828125,0.3,CC,3,6
2940,73.80809294871794,0.3,CC,3,6
2970,73.88822115384616,0.3,CC,3,6
3000,73.80809294871794,0.3,CC,3,6
30,10.576923076923077,0.5,CC,3,6
60,10.647035256410257,0.5,CC,3,6
90,14.182692307692308,0.5,CC,3,6
120,21.955128205128204,0.5,CC,3,6
150,25.250400641025642,0.5,CC,3,6
180,26.903044871794872,0.5,CC,3,6
210,30.178285256410255,0.5,CC,3,6
240,29.27684294871795,0.5,CC,3,6
270,32.64222756410256,0.5,CC,3,6
300,32.66225961538461,0.5,CC,3,6
330,34.83573717948718,0.5,CC,3,6
360,35.677083333333336,0.5,CC,3,6
390,38.35136217948718,0.5,CC,3,6
420,39.342948717948715,0.5,CC,3,6
450,40.78525641025641,0.5,CC,3,6
480,40.78525641025641,0.5,CC,3,6
510,40.14423076923077,0.5,CC,3,6
540,42.317708333333336,0.5,CC,3,6
570,41.60657051282051,0.5,CC,3,6
600,44.5713141025641,0.5,CC,3,6
630,44.5713141025641,0.5,CC,3,6
660,44.030448717948715,0.5,CC,3,6
690,46.564503205128204,0.5,CC,3,6
720,44.791666666666664,0.5,CC,3,6
750,47.60616987179487,0.5,CC,3,6
780,46.51442307692308,0.5,CC,3,6
810,49.44911858974359,0.5,CC,3,6
840,48.85817307692308,0.5,CC,3,6
870,48.717948717948715,0.5,CC,3,6
900,49.06850961538461,0.5,CC,3,6
930,50.59094551282051,0.5,CC,3,6
960,50.681089743589745,0.5,CC,3,6
990,51.482371794871796,0.5,CC,3,6
1020,52.39383012820513,0.5,CC,3,6
1050,49.739583333333336,0.5,CC,3,6
1080,50.46073717948718,0.5,CC,3,6
1110,52.453926282051285,0.5,CC,3,6
1140,53.78605769230769,0.5,CC,3,6
1170,54.59735576923077,0.5,CC,3,6
1200,54.82772435897436,0.5,CC,3,6
1230,54.51722756410256,0.5,CC,3,6
1260,55.48878205128205,0.5,CC,3,6
1290,56.510416666666664,0.5,CC,3,6
1320,53.435496794871796,0.5,CC,3,6
1350,55.368589743589745,0.5,CC,3,6
1380,55.73918269230769,0.5,CC,3,6
1410,56.70072115384615,0.5,CC,3,6
1440,57.15144230769231,0.5,CC,3,6
1470,54.71754807692308,0.5,CC,3,6
1500,57.54206730769231,0.5,CC,3,6
1530,58.60376602564103,0.5,CC,3,6
1560,58.703926282051285,0.5,CC,3,6
1590,58.73397435897436,0.5,CC,3,6
1620,58.41346153846154,0.5,CC,3,6
1650,57.552083333333336,0.5,CC,3,6
1680,58.61378205128205,0.5,CC,3,6
1710,61.197916666666664,0.5,CC,3,6
1740,60.68709935897436,0.5,CC,3,6
1770,58.89423076923077,0.5,CC,3,6
1800,60.13621794871795,0.5,CC,3,6
1830,58.91426282051282,0.5,CC,3,6
1860,60.51682692307692,0.5,CC,3,6
1890,60.5869391025641,0.5,CC,3,6
1920,61.227964743589745,0.5,CC,3,6
1950,59.05448717948718,0.5,CC,3,6
1980,60.24639423076923,0.5,CC,3,6
2010,62.70032051282051,0.5,CC,3,6
2040,60.466746794871796,0.5,CC,3,6
2070,62.35977564102564,0.5,CC,3,6
2100,61.23798076923077,0.5,CC,3,6
2130,59.895833333333336,0.5,CC,3,6
2160,63.66185897435897,0.5,CC,3,6
2190,62.24959935897436,0.5,CC,3,6
2220,61.49839743589744,0.5,CC,3,6
2250,59.49519230769231,0.5,CC,3,6
2280,64.16266025641026,0.5,CC,3,6
2310,64.1826923076923,0.5,CC,3,6
2340,64.28285256410257,0.5,CC,3,6
2370,64.47315705128206,0.5,CC,3,6
2400,64.32291666666667,0.5,CC,3,6
2430,64.7636217948718,0.5,CC,3,6
2460,64.69350961538461,0.5,CC,3,6
2490,64.82371794871794,0.5,CC,3,6
2520,64.86378205128206,0.5,CC,3,6
2550,64.95392628205128,0.5,CC,3,6
2580,64.3729967948718,0.5,CC,3,6
2610,64.81370192307692,0.5,CC,3,6
2640,64.87379807692308,0.5,CC,3,6
2670,64.67347756410257,0.5,CC,3,6
2700,65.04407051282051,0.5,CC,3,6
2730,64.84375,0.5,CC,3,6
2760,65.16426282051282,0.5,CC,3,6
2790,64.90384615384616,0.5,CC,3,6
2820,65.02403846153847,0.5,CC,3,6
2850,64.79366987179488,0.5,CC,3,6
2880,64.85376602564102,0.5,CC,3,6
2910,64.22275641025641,0.5,CC,3,6
2940,64.1826923076923,0.5,CC,3,6
2970,64.62339743589743,0.5,CC,3,6
3000,64.4130608974359,0.5,CC,3,6
30,12.239583333333334,0.7,CC,3,6
60,14.262820512820513,0.7,CC,3,6
90,13.752003205128204,0.7,CC,3,6
120,13.301282051282051,0.7,CC,3,6
150,14.793669871794872,0.7,CC,3,6
180,19.100560897435898,0.7,CC,3,6
210,16.72676282051282,0.7,CC,3,6
240,21.85496794871795,0.7,CC,3,6
270,20.693108974358974,0.7,CC,3,6
300,18.629807692307693,0.7,CC,3,6
330,19.821714743589745,0.7,CC,3,6
360,23.076923076923077,0.7,CC,3,6
390,21.614583333333332,0.7,CC,3,6
420,26.953125,0.7,CC,3,6
450,28.225160256410255,0.7,CC,3,6
480,29.887820512820515,0.7,CC,3,6
510,30.809294871794872,0.7,CC,3,6
540,34.264823717948715,0.7,CC,3,6
570,30.37860576923077,0.7,CC,3,6
600,29.697516025641026,0.7,CC,3,6
630,27.794471153846153,0.7,CC,3,6
660,37.91065705128205,0.7,CC,3,6
690,36.608573717948715,0.7,CC,3,6
720,35.66706730769231,0.7,CC,3,6
750,41.80689102564103,0.7,CC,3,6
780,41.23597756410256,0.7,CC,3,6
810,34.655448717948715,0.7,CC,3,6
840,33.1630608974359,0.7,CC,3,6
870,38.34134615384615,0.7,CC,3,6
900,38.932291666666664,0.7,CC,3,6
930,36.87900641025641,0.7,CC,3,6
960,39.4931891025641,0.7,CC,3,6
990,42.09735576923077,0.7,CC,3,6
1020,40.80528846153846,0.7,CC,3,6
1050,40.1943108974359,0.7,CC,3,6
1080,38.82211538461539,0.7,CC,3,6
1110,35.71714743589744,0.7,CC,3,6
1140,41.927083333333336,0.7,CC,3,6
1170,38.50160256410256,0.7,CC,3,6
1200,40.98557692307692,0.7,CC,3,6
1230,43.279246794871796,0.7,CC,3,6
1260,43.259214743589745,0.7,CC,3,6
1290,45.022035256410255,0.7,CC,3,6
1320,42.79847756410256,0.7,CC,3,6
1350,44.99198717948718,0.7,CC,3,6
1380,43.639823717948715,0.7,CC,3,6
1410,42.94871794871795,0.7,CC,3,6
1440,43.3193108974359,0.7,CC,3,6
1470,43.0088141025641,0.7,CC,3,6
1500,44.02043269230769,0.7,CC,3,6
1530,44.09054487179487,0.7,CC,3,6
1560,47.87660256410256,0.7,CC,3,6
1590,43.95032051282051,0.7,CC,3,6
1620,41.96714743589744,0.7,CC,3,6
1650,42.16746794871795,0.7,CC,3,6
1680,46.16386217948718,0.7,CC,3,6
1710,42.90865384615385,0.7,CC,3,6
1740,40.5849358974359,0.7,CC,3,6
1770,42.52804487179487,0.7,CC,3,6
1800,43.50961538461539,0.7,CC,3,6
1830,42.888621794871796,0.7,CC,3,6
1860,42.97876602564103,0.7,CC,3,6
1890,46.27403846153846,0.7,CC,3,6
1920,44.11057692307692,0.7,CC,3,6
1950,44.02043269230769,0.7,CC,3,6
1980,44.16065705128205,0.7,CC,3,6
2010,43.18910256410256,0.7,CC,3,6
2040,44.33092948717949,0.7,CC,3,6
2070,45.48277243589744,0.7,CC,3,6
2100,44.07051282051282,0.7,CC,3,6
2130,45.002003205128204,0.7,CC,3,6
2160,43.0088141025641,0.7,CC,3,6
2190,44.21073717948718,0.7,CC,3,6
2220,43.20913461538461,0.7,CC,3,6
2250,42.20753205128205,0.7,CC,3,6
2280,46.00360576923077,0.7,CC,3,6
2310,46.18389423076923,0.7,CC,3,6
2340,45.63301282051282,0.7,CC,3,6
2370,46.04366987179487,0.7,CC,3,6
2400,46.26402243589744,0.7,CC,3,6
2430,46.374198717948715,0.7,CC,3,6
2460,46.404246794871796,0.7,CC,3,6
2490,46.47435897435897,0.7,CC,3,6
2520,46.26402243589744,0.7,CC,3,6
2550,45.983573717948715,0.7,CC,3,6
2580,46.90504807692308,0.7,CC,3,6
2610,46.43429487179487,0.7,CC,3,6
2640,47.04527243589744,0.7,CC,3,6
2670,46.55448717948718,0.7,CC,3,6
2700,46.69471153846154,0.7,CC,3,6
2730,46.00360576923077,0.7,CC,3,6
2760,47.165464743589745,0.7,CC,3,6
2790,46.86498397435897,0.7,CC,3,6
2820,46.25400641025641,0.7,CC,3,6
2850,46.51442307692308,0.7,CC,3,6
2880,46.73477564102564,0.7,CC,3,6
2910,46.67467948717949,0.7,CC,3,6
2940,46.975160256410255,0.7,CC,3,6
2970,46.36418269230769,0.7,CC,3,6
3000,46.78485576923077,0.7,CC,3,6
30,14.15264423076923,0.3,FGC,1,6
60,22.67628205128205,0.3,FGC,1,6
90,26.201923076923077,0.3,FGC,1,6
120,30.508814102564102,0.3,FGC,1,6
150,28.385416666666668,0.3,FGC,1,6
180,32.21153846153846,0.3,FGC,1,6
210,36.09775641025641,0.3,FGC,1,6
240,37.48998397435897,0.3,FGC,1,6
270,39.973958333333336,0.3,FGC,1,6
