Iterations,Accuracy (%),ATK,Aggregator,seed,f
750,15.985576923076923,GA,AVG,2,5
780,14.182692307692308,GA,AVG,2,5
810,11.348157051282051,GA,AVG,2,5
840,9.955929487179487,GA,AVG,2,5
870,17.107371794871796,GA,AVG,2,5
900,17.27764423076923,GA,AVG,2,5
930,15.645032051282051,GA,AVG,2,5
960,13.90224358974359,GA,AVG,2,5
990,13.341346153846153,GA,AVG,2,5
1020,11.728766025641026,GA,AVG,2,5
1050,9.745592948717949,GA,AVG,2,5
1080,10.196314102564102,GA,AVG,2,5
1110,6.96113782051282,GA,AVG,2,5
1140,16.81690705128205,GA,AVG,2,5
1170,13.501602564102564,GA,AVG,2,5
1200,12.479967948717949,GA,AVG,2,5
1230,13.671875,GA,AVG,2,5
1260,18.559695512820515,GA,AVG,2,5
1290,12.429887820512821,GA,AVG,2,5
1320,13.912259615384615,GA,AVG,2,5
1350,12.680288461538462,GA,AVG,2,5
1380,14.573317307692308,GA,AVG,2,5
1410,16.95713141025641,GA,AVG,2,5
1440,13.211137820512821,GA,AVG,2,5
1470,13.561698717948717,GA,AVG,2,5
1500,10.206330128205128,GA,AVG,2,5
1530,16.17588141025641,GA,AVG,2,5
1560,12.970753205128204,GA,AVG,2,5
1590,13.37139423076923,GA,AVG,2,5
1620,18.03886217948718,GA,AVG,2,5
1650,13.721955128205128,GA,AVG,2,5
1680,17.75841346153846,GA,AVG,2,5
1710,14.823717948717949,GA,AVG,2,5
1740,13.000801282051283,GA,AVG,2,5
1770,15.92548076923077,GA,AVG,2,5
1800,9.785657051282051,GA,AVG,2,5
1830,12.520032051282051,GA,AVG,2,5
1860,10.606971153846153,GA,AVG,2,5
1890,15.574919871794872,GA,AVG,2,5
1920,13.110977564102564,GA,AVG,2,5
1950,10.106169871794872,GA,AVG,2,5
1980,12.66025641025641,GA,AVG,2,5
2010,12.670272435897436,GA,AVG,2,5
2040,7.8225160256410255,GA,AVG,2,5
2070,10.256410256410257,GA,AVG,2,5
2100,11.037660256410257,GA,AVG,2,5
2130,12.850560897435898,GA,AVG,2,5
2160,9.014423076923077,GA,AVG,2,5
2190,11.508413461538462,GA,AVG,2,5
2220,17.287660256410255,GA,AVG,2,5
2250,12.690304487179487,GA,AVG,2,5
2280,14.993990384615385,GA,AVG,2,5
2310,15.655048076923077,GA,AVG,2,5
2340,15.554887820512821,GA,AVG,2,5
2370,16.045673076923077,GA,AVG,2,5
2400,15.945512820512821,GA,AVG,2,5
2430,17.11738782051282,GA,AVG,2,5
2460,17.34775641025641,GA,AVG,2,5
2490,17.157451923076923,GA,AVG,2,5
2520,16.856971153846153,GA,AVG,2,5
2550,16.846955128205128,GA,AVG,2,5
2580,17.34775641025641,GA,AVG,2,5
2610,17.87860576923077,GA,AVG,2,5
2640,19.16065705128205,GA,AVG,2,5
2670,18.84014423076923,GA,AVG,2,5
2700,17.96875,GA,AVG,2,5
2730,18.33934294871795,GA,AVG,2,5
2760,18.51963141025641,GA,AVG,2,5
2790,18.63982371794872,GA,AVG,2,5
2820,19.631410256410255,GA,AVG,2,5
2850,22.42588141025641,GA,AVG,2,5
2880,20.91346153846154,GA,AVG,2,5
2910,20.943509615384617,GA,AVG,2,5
2940,22.08533653846154,GA,AVG,2,5
2970,22.506009615384617,GA,AVG,2,5
3000,22.325721153846153,GA,AVG,2,5
30,20.843349358974358,SF,AVG,2,5
60,24.49919871794872,SF,AVG,2,5
90,26.852964743589745,SF,AVG,2,5
120,30.849358974358974,SF,AVG,2,5
150,34.53525641025641,SF,AVG,2,5
180,35.256410256410255,SF,AVG,2,5
210,35.857371794871796,SF,AVG,2,5
240,37.04927884615385,SF,AVG,2,5
270,38.020833333333336,SF,AVG,2,5
300,39.172676282051285,SF,AVG,2,5
330,40.28445512820513,SF,AVG,2,5
360,40.915464743589745,SF,AVG,2,5
390,40.84535256410256,SF,AVG,2,5
420,42.9286858974359,SF,AVG,2,5
450,44.421073717948715,SF,AVG,2,5
480,44.69150641025641,SF,AVG,2,5
510,44.07051282051282,SF,AVG,2,5
540,46.49439102564103,SF,AVG,2,5
570,46.173878205128204,SF,AVG,2,5
600,47.84655448717949,SF,AVG,2,5
630,48.62780448717949,SF,AVG,2,5
660,49.54927884615385,SF,AVG,2,5
690,50.260416666666664,SF,AVG,2,5
720,50.59094551282051,SF,AVG,2,5
750,50.87139423076923,SF,AVG,2,5
780,51.74278846153846,SF,AVG,2,5
810,51.41225961538461,SF,AVG,2,5
840,52.01322115384615,SF,AVG,2,5
870,52.59415064102564,SF,AVG,2,5
900,53.385416666666664,SF,AVG,2,5
930,53.776041666666664,SF,AVG,2,5
960,53.65584935897436,SF,AVG,2,5
990,54.186698717948715,SF,AVG,2,5
1020,53.99639423076923,SF,AVG,2,5
1050,55.01802884615385,SF,AVG,2,5
1080,55.29847756410256,SF,AVG,2,5
1110,55.83934294871795,SF,AVG,2,5
1140,57.09134615384615,SF,AVG,2,5
1170,56.350160256410255,SF,AVG,2,5
1200,56.640625,SF,AVG,2,5
1230,58.26322115384615,SF,AVG,2,5
1260,58.18309294871795,SF,AVG,2,5
1290,57.93269230769231,SF,AVG,2,5
1320,57.79246794871795,SF,AVG,2,5
1350,59.084535256410255,SF,AVG,2,5
1380,58.52363782051282,SF,AVG,2,5
1410,60.57692307692308,SF,AVG,2,5
1440,59.28485576923077,SF,AVG,2,5
1470,60.68709935897436,SF,AVG,2,5
1500,60.73717948717949,SF,AVG,2,5
1530,60.8974358974359,SF,AVG,2,5
1560,61.848958333333336,SF,AVG,2,5
1590,61.93910256410256,SF,AVG,2,5
1620,62.32972756410256,SF,AVG,2,5
1650,61.798878205128204,SF,AVG,2,5
1680,62.15945512820513,SF,AVG,2,5
1710,62.35977564102564,SF,AVG,2,5
1740,63.07091346153846,SF,AVG,2,5
1770,63.43149038461539,SF,AVG,2,5
1800,63.85216346153846,SF,AVG,2,5
1830,63.76201923076923,SF,AVG,2,5
1860,63.381410256410255,SF,AVG,2,5
1890,63.27123397435897,SF,AVG,2,5
1920,64.0224358974359,SF,AVG,2,5
1950,64.79366987179488,SF,AVG,2,5
1980,65.00400641025641,SF,AVG,2,5
2010,64.8838141025641,SF,AVG,2,5
2040,65.06410256410257,SF,AVG,2,5
2070,64.95392628205128,SF,AVG,2,5
2100,65.46474358974359,SF,AVG,2,5
2130,65.20432692307692,SF,AVG,2,5
2160,65.47475961538461,SF,AVG,2,5
2190,66.65665064102564,SF,AVG,2,5
2220,66.29607371794872,SF,AVG,2,5
2250,66.46634615384616,SF,AVG,2,5
2280,66.73677884615384,SF,AVG,2,5
2310,66.97716346153847,SF,AVG,2,5
2340,66.93709935897436,SF,AVG,2,5
2370,67.3076923076923,SF,AVG,2,5
2400,67.19751602564102,SF,AVG,2,5
2430,67.25761217948718,SF,AVG,2,5
2460,67.12740384615384,SF,AVG,2,5
2490,67.2275641025641,SF,AVG,2,5
2520,67.37780448717949,SF,AVG,2,5
2550,67.01722756410257,SF,AVG,2,5
2580,67.33774038461539,SF,AVG,2,5
2610,67.27764423076923,SF,AVG,2,5
2640,67.15745192307692,SF,AVG,2,5
2670,67.19751602564102,SF,AVG,2,5
2700,67.21754807692308,SF,AVG,2,5
2730,67.16746794871794,SF,AVG,2,5
2760,67.39783653846153,SF,AVG,2,5
2790,67.4579326923077,SF,AVG,2,5
2820,67.34775641025641,SF,AVG,2,5
2850,67.44791666666667,SF,AVG,2,5
2880,67.6582532051282,SF,AVG,2,5
2910,67.59815705128206,SF,AVG,2,5
2940,67.58814102564102,SF,AVG,2,5
2970,67.578125,SF,AVG,2,5
3000,67.46794871794872,SF,AVG,2,5
30,23.84815705128205,LF,AVG,2,5
60,30.138221153846153,LF,AVG,2,5
90,36.438301282051285,LF,AVG,2,5
120,35.30649038461539,LF,AVG,2,5
150,39.83373397435897,LF,AVG,2,5
180,42.99879807692308,LF,AVG,2,5
210,44.270833333333336,LF,AVG,2,5
240,44.60136217948718,LF,AVG,2,5
270,46.744791666666664,LF,AVG,2,5
300,47.99679487179487,LF,AVG,2,5
330,47.07532051282051,LF,AVG,2,5
360,47.155448717948715,LF,AVG,2,5
390,49.28886217948718,LF,AVG,2,5
420,51.642628205128204,LF,AVG,2,5
450,50.881410256410255,LF,AVG,2,5
480,53.31530448717949,LF,AVG,2,5
510,53.30528846153846,LF,AVG,2,5
540,55.4286858974359,LF,AVG,2,5
570,56.05969551282051,LF,AVG,2,5
600,57.40184294871795,LF,AVG,2,5
630,57.291666666666664,LF,AVG,2,5
660,57.48197115384615,LF,AVG,2,5
690,59.30488782051282,LF,AVG,2,5
720,60.75721153846154,LF,AVG,2,5
750,61.047676282051285,LF,AVG,2,5
780,62.28966346153846,LF,AVG,2,5
810,63.07091346153846,LF,AVG,2,5
840,62.03926282051282,LF,AVG,2,5
870,62.08934294871795,LF,AVG,2,5
900,63.97235576923077,LF,AVG,2,5
930,63.47155448717949,LF,AVG,2,5
960,63.932291666666664,LF,AVG,2,5
990,64.36298076923077,LF,AVG,2,5
1020,64.55328525641026,LF,AVG,2,5
1050,66.30608974358974,LF,AVG,2,5
1080,64.85376602564102,LF,AVG,2,5
1110,67.1875,LF,AVG,2,5
1140,66.12580128205128,LF,AVG,2,5
1170,66.18589743589743,LF,AVG,2,5
1200,64.89383012820512,LF,AVG,2,5
1230,68.06891025641026,LF,AVG,2,5
1260,68.10897435897436,LF,AVG,2,5
1290,68.32932692307692,LF,AVG,2,5
1320,68.64983974358974,LF,AVG,2,5
1350,65.84535256410257,LF,AVG,2,5
1380,68.13902243589743,LF,AVG,2,5
1410,69.47115384615384,LF,AVG,2,5
1440,70.2724358974359,LF,AVG,2,5
1470,67.73838141025641,LF,AVG,2,5
1500,68.94030448717949,LF,AVG,2,5
1530,70.703125,LF,AVG,2,5
1560,69.35096153846153,LF,AVG,2,5
1590,70.89342948717949,LF,AVG,2,5
1620,70.80328525641026,LF,AVG,2,5
1650,70.85336538461539,LF,AVG,2,5
1680,71.54447115384616,LF,AVG,2,5
1710,71.37419871794872,LF,AVG,2,5
1740,72.47596153846153,LF,AVG,2,5
1770,71.30408653846153,LF,AVG,2,5
1800,70.15224358974359,LF,AVG,2,5
1830,72.70633012820512,LF,AVG,2,5
1860,71.31410256410257,LF,AVG,2,5
1890,72.91666666666667,LF,AVG,2,5
1920,72.50600961538461,LF,AVG,2,5
1950,72.06530448717949,LF,AVG,2,5
1980,73.73798076923077,LF,AVG,2,5
2010,72.82652243589743,LF,AVG,2,5
2040,72.15544871794872,LF,AVG,2,5
2070,74.05849358974359,LF,AVG,2,5
2100,71.86498397435898,LF,AVG,2,5
2130,73.67788461538461,LF,AVG,2,5
2160,72.28565705128206,LF,AVG,2,5
2190,74.36899038461539,LF,AVG,2,5
2220,73.69791666666667,LF,AVG,2,5
2250,71.81490384615384,LF,AVG,2,5
2280,76.01161858974359,LF,AVG,2,5
2310,77.12339743589743,LF,AVG,2,5
2340,76.62259615384616,LF,AVG,2,5
2370,77.09334935897436,LF,AVG,2,5
2400,77.15344551282051,LF,AVG,2,5
2430,76.76282051282051,LF,AVG,2,5
2460,77.0733173076923,LF,AVG,2,5
2490,76.92307692307692,LF,AVG,2,5
2520,76.98317307692308,LF,AVG,2,5
2550,77.43389423076923,LF,AVG,2,5
2580,77.05328525641026,LF,AVG,2,5
2610,77.24358974358974,LF,AVG,2,5
2640,77.21354166666667,LF,AVG,2,5
2670,77.36378205128206,LF,AVG,2,5
2700,77.08333333333333,LF,AVG,2,5
2730,77.3036858974359,LF,AVG,2,5
2760,77.12339743589743,LF,AVG,2,5
2790,76.80288461538461,LF,AVG,2,5
2820,77.12339743589743,LF,AVG,2,5
2850,77.2235576923077,LF,AVG,2,5
2880,77.06330128205128,LF,AVG,2,5
2910,76.9931891025641,LF,AVG,2,5
2940,77.14342948717949,LF,AVG,2,5
2970,76.80288461538461,LF,AVG,2,5
3000,76.96314102564102,LF,AVG,2,5
30,19.110576923076923,mimic,AVG,2,5
60,22.916666666666668,mimic,AVG,2,5
90,30.909455128205128,mimic,AVG,2,5
120,31.690705128205128,mimic,AVG,2,5
150,36.56850961538461,mimic,AVG,2,5
180,38.81209935897436,mimic,AVG,2,5
210,40.50480769230769,mimic,AVG,2,5
240,38.25120192307692,mimic,AVG,2,5
270,44.35096153846154,mimic,AVG,2,5
300,47.185496794871796,mimic,AVG,2,5
330,48.938301282051285,mimic,AVG,2,5
360,48.81810897435897,mimic,AVG,2,5
390,51.10176282051282,mimic,AVG,2,5
420,50.44070512820513,mimic,AVG,2,5
450,53.385416666666664,mimic,AVG,2,5
480,50.54086538461539,mimic,AVG,2,5
510,55.338541666666664,mimic,AVG,2,5
540,56.27003205128205,mimic,AVG,2,5
570,59.07451923076923,mimic,AVG,2,5
600,58.122996794871796,mimic,AVG,2,5
630,60.60697115384615,mimic,AVG,2,5
660,59.685496794871796,mimic,AVG,2,5
690,62.69030448717949,mimic,AVG,2,5
720,62.990785256410255,mimic,AVG,2,5
750,63.27123397435897,mimic,AVG,2,5
780,63.411458333333336,mimic,AVG,2,5
810,62.970753205128204,mimic,AVG,2,5
840,64.29286858974359,mimic,AVG,2,5
870,64.70352564102564,mimic,AVG,2,5
900,65.40464743589743,mimic,AVG,2,5
930,66.06570512820512,mimic,AVG,2,5
960,67.07732371794872,mimic,AVG,2,5
990,67.03725961538461,mimic,AVG,2,5
1020,67.33774038461539,mimic,AVG,2,5
1050,68.72996794871794,mimic,AVG,2,5
1080,69.34094551282051,mimic,AVG,2,5
1110,67.16746794871794,mimic,AVG,2,5
1140,69.79166666666667,mimic,AVG,2,5
1170,70.0020032051282,mimic,AVG,2,5
1200,70.6229967948718,mimic,AVG,2,5
1230,71.04366987179488,mimic,AVG,2,5
1260,71.59455128205128,mimic,AVG,2,5
1290,71.1338141025641,mimic,AVG,2,5
1320,71.3641826923077,mimic,AVG,2,5
1350,70.57291666666667,mimic,AVG,2,5
1380,70.64302884615384,mimic,AVG,2,5
1410,72.75641025641026,mimic,AVG,2,5
1440,72.04527243589743,mimic,AVG,2,5
1470,73.49759615384616,mimic,AVG,2,5
1500,74.1786858974359,mimic,AVG,2,5
1530,74.70953525641026,mimic,AVG,2,5
1560,74.65945512820512,mimic,AVG,2,5
1590,73.85817307692308,mimic,AVG,2,5
1620,75.01001602564102,mimic,AVG,2,5
1650,74.57932692307692,mimic,AVG,2,5
1680,75.38060897435898,mimic,AVG,2,5
1710,75.24038461538461,mimic,AVG,2,5
1740,73.37740384615384,mimic,AVG,2,5
1770,76.8729967948718,mimic,AVG,2,5
1800,76.02163461538461,mimic,AVG,2,5
1830,76.90304487179488,mimic,AVG,2,5
1860,76.74278846153847,mimic,AVG,2,5
1890,74.97996794871794,mimic,AVG,2,5
1920,76.171875,mimic,AVG,2,5
1950,78.15504807692308,mimic,AVG,2,5
1980,77.0733173076923,mimic,AVG,2,5
2010,77.6943108974359,mimic,AVG,2,5
2040,78.27524038461539,mimic,AVG,2,5
2070,77.70432692307692,mimic,AVG,2,5
2100,78.27524038461539,mimic,AVG,2,5
2130,78.41546474358974,mimic,AVG,2,5
2160,78.93629807692308,mimic,AVG,2,5
2190,77.47395833333333,mimic,AVG,2,5
2220,78.71594551282051,mimic,AVG,2,5
2250,77.57411858974359,mimic,AVG,2,5
2280,80.23838141025641,mimic,AVG,2,5
2310,80.25841346153847,mimic,AVG,2,5
2340,80.3485576923077,mimic,AVG,2,5
2370,80.64903846153847,mimic,AVG,2,5
2400,80.61899038461539,mimic,AVG,2,5
2430,80.67908653846153,mimic,AVG,2,5
2460,80.8994391025641,mimic,AVG,2,5
2490,80.84935897435898,mimic,AVG,2,5
2520,80.79927884615384,mimic,AVG,2,5
2550,80.84935897435898,mimic,AVG,2,5
2580,80.78926282051282,mimic,AVG,2,5
2610,80.96955128205128,mimic,AVG,2,5
2640,81.1298076923077,mimic,AVG,2,5
2670,80.8193108974359,mimic,AVG,2,5
2700,81.02964743589743,mimic,AVG,2,5
2730,81.13982371794872,mimic,AVG,2,5
2760,81.17988782051282,mimic,AVG,2,5
2790,81.03966346153847,mimic,AVG,2,5
2820,81.21995192307692,mimic,AVG,2,5
2850,81.1298076923077,mimic,AVG,2,5
2880,81.1698717948718,mimic,AVG,2,5
2910,81.42027243589743,mimic,AVG,2,5
2940,81.3301282051282,mimic,AVG,2,5
2970,81.14983974358974,mimic,AVG,2,5
3000,81.21995192307692,mimic,AVG,2,5
30,9.985977564102564,IPM,AVG,2,5
60,9.985977564102564,IPM,AVG,2,5
90,9.985977564102564,IPM,AVG,2,5
120,9.985977564102564,IPM,AVG,2,5
150,9.99599358974359,IPM,AVG,2,5
180,9.99599358974359,IPM,AVG,2,5
210,9.99599358974359,IPM,AVG,2,5
240,9.99599358974359,IPM,AVG,2,5
270,9.99599358974359,IPM,AVG,2,5
300,9.99599358974359,IPM,AVG,2,5
330,9.99599358974359,IPM,AVG,2,5
360,9.99599358974359,IPM,AVG,2,5
390,9.99599358974359,IPM,AVG,2,5
420,9.99599358974359,IPM,AVG,2,5
450,9.99599358974359,IPM,AVG,2,5
480,9.99599358974359,IPM,AVG,2,5
510,9.99599358974359,IPM,AVG,2,5
540,9.99599358974359,IPM,AVG,2,5
570,9.99599358974359,IPM,AVG,2,5
600,9.99599358974359,IPM,AVG,2,5
630,9.99599358974359,IPM,AVG,2,5
660,9.99599358974359,IPM,AVG,2,5
690,9.99599358974359,IPM,AVG,2,5
720,9.99599358974359,IPM,AVG,2,5
750,9.99599358974359,IPM,AVG,2,5
780,9.99599358974359,IPM,AVG,2,5
810,9.99599358974359,IPM,AVG,2,5
840,9.99599358974359,IPM,AVG,2,5
870,9.99599358974359,IPM,AVG,2,5
900,9.99599358974359,IPM,AVG,2,5
930,9.99599358974359,IPM,AVG,2,5
960,9.99599358974359,IPM,AVG,2,5
990,9.99599358974359,IPM,AVG,2,5
1020,9.99599358974359,IPM,AVG,2,5
1050,9.99599358974359,IPM,AVG,2,5
1080,9.99599358974359,IPM,AVG,2,5
1110,9.99599358974359,IPM,AVG,2,5
1140,9.99599358974359,IPM,AVG,2,5
1170,9.99599358974359,IPM,AVG,2,5
1200,9.99599358974359,IPM,AVG,2,5
1230,9.99599358974359,IPM,AVG,2,5
1260,9.99599358974359,IPM,AVG,2,5
1290,9.99599358974359,IPM,AVG,2,5
1320,9.99599358974359,IPM,AVG,2,5
1350,9.99599358974359,IPM,AVG,2,5
1380,9.99599358974359,IPM,AVG,2,5
1410,9.99599358974359,IPM,AVG,2,5
1440,9.99599358974359,IPM,AVG,2,5
1470,9.99599358974359,IPM,AVG,2,5
1500,9.99599358974359,IPM,AVG,2,5
1530,9.99599358974359,IPM,AVG,2,5
1560,9.99599358974359,IPM,AVG,2,5
1590,9.99599358974359,IPM,AVG,2,5
1620,9.99599358974359,IPM,AVG,2,5
1650,9.99599358974359,IPM,AVG,2,5
1680,9.99599358974359,IPM,AVG,2,5
1710,9.99599358974359,IPM,AVG,2,5
1740,9.99599358974359,IPM,AVG,2,5
1770,9.99599358974359,IPM,AVG,2,5
1800,9.99599358974359,IPM,AVG,2,5
1830,9.99599358974359,IPM,AVG,2,5
1860,9.99599358974359,IPM,AVG,2,5
1890,9.99599358974359,IPM,AVG,2,5
1920,9.99599358974359,IPM,AVG,2,5
1950,9.99599358974359,IPM,AVG,2,5
1980,9.99599358974359,IPM,AVG,2,5
2010,9.99599358974359,IPM,AVG,2,5
2040,9.99599358974359,IPM,AVG,2,5
2070,9.99599358974359,IPM,AVG,2,5
2100,9.99599358974359,IPM,AVG,2,5
2130,9.99599358974359,IPM,AVG,2,5
2160,9.99599358974359,IPM,AVG,2,5
2190,9.99599358974359,IPM,AVG,2,5
2220,9.99599358974359,IPM,AVG,2,5
2250,9.99599358974359,IPM,AVG,2,5
2280,9.99599358974359,IPM,AVG,2,5
2310,9.99599358974359,IPM,AVG,2,5
2340,9.99599358974359,IPM,AVG,2,5
2370,9.99599358974359,IPM,AVG,2,5
2400,9.99599358974359,IPM,AVG,2,5
2430,9.99599358974359,IPM,AVG,2,5
2460,9.99599358974359,IPM,AVG,2,5
2490,9.99599358974359,IPM,AVG,2,5
2520,9.99599358974359,IPM,AVG,2,5
2550,9.99599358974359,IPM,AVG,2,5
2580,9.99599358974359,IPM,AVG,2,5
2610,9.99599358974359,IPM,AVG,2,5
2640,9.99599358974359,IPM,AVG,2,5
2670,9.99599358974359,IPM,AVG,2,5
2700,9.99599358974359,IPM,AVG,2,5
2730,9.99599358974359,IPM,AVG,2,5
2760,9.99599358974359,IPM,AVG,2,5
2790,9.99599358974359,IPM,AVG,2,5
2820,9.99599358974359,IPM,AVG,2,5
2850,9.99599358974359,IPM,AVG,2,5
2880,9.99599358974359,IPM,AVG,2,5
2910,9.99599358974359,IPM,AVG,2,5
2940,9.99599358974359,IPM,AVG,2,5
2970,9.99599358974359,IPM,AVG,2,5
3000,9.99599358974359,IPM,AVG,2,5
30,20.693108974358974,ALIE,AVG,2,5
60,33.723958333333336,ALIE,AVG,2,5
90,37.29967948717949,ALIE,AVG,2,5
120,39.96394230769231,ALIE,AVG,2,5
150,42.02724358974359,ALIE,AVG,2,5
180,44.921875,ALIE,AVG,2,5
210,48.327323717948715,ALIE,AVG,2,5
240,49.16866987179487,ALIE,AVG,2,5
270,50.470753205128204,ALIE,AVG,2,5
300,53.776041666666664,ALIE,AVG,2,5
330,54.48717948717949,ALIE,AVG,2,5
360,55.4286858974359,ALIE,AVG,2,5
390,56.169871794871796,ALIE,AVG,2,5
420,57.83253205128205,ALIE,AVG,2,5
450,59.32491987179487,ALIE,AVG,2,5
480,59.475160256410255,ALIE,AVG,2,5
510,61.14783653846154,ALIE,AVG,2,5
540,62.26963141025641,ALIE,AVG,2,5
570,63.411458333333336,ALIE,AVG,2,5
600,64.13261217948718,ALIE,AVG,2,5
630,65.64503205128206,ALIE,AVG,2,5
660,64.90384615384616,ALIE,AVG,2,5
690,66.59655448717949,ALIE,AVG,2,5
720,66.47636217948718,ALIE,AVG,2,5
750,66.03565705128206,ALIE,AVG,2,5
780,66.59655448717949,ALIE,AVG,2,5
810,68.11899038461539,ALIE,AVG,2,5
840,68.06891025641026,ALIE,AVG,2,5
870,68.26923076923077,ALIE,AVG,2,5
900,68.95032051282051,ALIE,AVG,2,5
930,68.95032051282051,ALIE,AVG,2,5
960,69.74158653846153,ALIE,AVG,2,5
990,69.4511217948718,ALIE,AVG,2,5
1020,69.73157051282051,ALIE,AVG,2,5
1050,71.06370192307692,ALIE,AVG,2,5
1080,70.56290064102564,ALIE,AVG,2,5
1110,71.19391025641026,ALIE,AVG,2,5
1140,71.14383012820512,ALIE,AVG,2,5
1170,71.88501602564102,ALIE,AVG,2,5
1200,72.01522435897436,ALIE,AVG,2,5
1230,71.19391025641026,ALIE,AVG,2,5
1260,72.49599358974359,ALIE,AVG,2,5
1290,72.5360576923077,ALIE,AVG,2,5
1320,73.07692307692308,ALIE,AVG,2,5
1350,71.90504807692308,ALIE,AVG,2,5
1380,73.0068108974359,ALIE,AVG,2,5
1410,72.6963141025641,ALIE,AVG,2,5
1440,73.4375,ALIE,AVG,2,5
1470,72.3457532051282,ALIE,AVG,2,5
1500,74.1786858974359,ALIE,AVG,2,5
1530,74.38902243589743,ALIE,AVG,2,5
1560,74.61939102564102,ALIE,AVG,2,5
1590,74.0985576923077,ALIE,AVG,2,5
1620,74.20873397435898,ALIE,AVG,2,5
1650,74.78966346153847,ALIE,AVG,2,5
1680,74.74959935897436,ALIE,AVG,2,5
1710,74.54927884615384,ALIE,AVG,2,5
1740,74.90985576923077,ALIE,AVG,2,5
1770,74.90985576923077,ALIE,AVG,2,5
1800,75.84134615384616,ALIE,AVG,2,5
1830,75.44070512820512,ALIE,AVG,2,5
1860,75.15024038461539,ALIE,AVG,2,5
1890,75.96153846153847,ALIE,AVG,2,5
1920,75.24038461538461,ALIE,AVG,2,5
1950,75.60096153846153,ALIE,AVG,2,5
1980,76.27203525641026,ALIE,AVG,2,5
2010,75.56089743589743,ALIE,AVG,2,5
2040,76.0516826923077,ALIE,AVG,2,5
2070,74.35897435897436,ALIE,AVG,2,5
2100,75.26041666666667,ALIE,AVG,2,5
2130,76.14182692307692,ALIE,AVG,2,5
2160,76.76282051282051,ALIE,AVG,2,5
2190,75.85136217948718,ALIE,AVG,2,5
2220,74.71955128205128,ALIE,AVG,2,5
2250,75.59094551282051,ALIE,AVG,2,5
2280,77.23357371794872,ALIE,AVG,2,5
2310,77.39383012820512,ALIE,AVG,2,5
2340,77.84455128205128,ALIE,AVG,2,5
2370,77.6943108974359,ALIE,AVG,2,5
2400,77.6141826923077,ALIE,AVG,2,5
2430,77.89463141025641,ALIE,AVG,2,5
2460,78.03485576923077,ALIE,AVG,2,5
2490,78.02483974358974,ALIE,AVG,2,5
2520,77.82451923076923,ALIE,AVG,2,5
2550,77.72435897435898,ALIE,AVG,2,5
2580,77.63421474358974,ALIE,AVG,2,5
2610,77.74439102564102,ALIE,AVG,2,5
2640,77.72435897435898,ALIE,AVG,2,5
2670,77.68429487179488,ALIE,AVG,2,5
2700,77.6943108974359,ALIE,AVG,2,5
2730,77.68429487179488,ALIE,AVG,2,5
2760,77.84455128205128,ALIE,AVG,2,5
2790,77.66426282051282,ALIE,AVG,2,5
2820,77.79447115384616,ALIE,AVG,2,5
2850,77.74439102564102,ALIE,AVG,2,5
2880,77.64423076923077,ALIE,AVG,2,5
2910,77.64423076923077,ALIE,AVG,2,5
2940,77.58413461538461,ALIE,AVG,2,5
2970,77.74439102564102,ALIE,AVG,2,5
3000,77.8145032051282,ALIE,AVG,2,5
30,11.94911858974359,GA,AVG,3,5
60,10.01602564102564,GA,AVG,3,5
90,9.525240384615385,GA,AVG,3,5
120,9.90584935897436,GA,AVG,3,5
150,11.899038461538462,GA,AVG,3,5
180,10.236378205128204,GA,AVG,3,5
210,14.623397435897436,GA,AVG,3,5
240,18.629807692307693,GA,AVG,3,5
270,16.86698717948718,GA,AVG,3,5
300,14.393028846153847,GA,AVG,3,5
330,16.356169871794872,GA,AVG,3,5
360,12.680288461538462,GA,AVG,3,5
390,17.818509615384617,GA,AVG,3,5
420,15.154246794871796,GA,AVG,3,5
450,8.643830128205128,GA,AVG,3,5
480,13.721955128205128,GA,AVG,3,5
510,10.697115384615385,GA,AVG,3,5
540,14.232772435897436,GA,AVG,3,5
570,11.588541666666666,GA,AVG,3,5
600,12.73036858974359,GA,AVG,3,5
630,13.701923076923077,GA,AVG,3,5
660,12.299679487179487,GA,AVG,3,5
690,12.790464743589743,GA,AVG,3,5
720,11.94911858974359,GA,AVG,3,5
750,12.089342948717949,GA,AVG,3,5
780,14.70352564102564,GA,AVG,3,5
810,8.633814102564102,GA,AVG,3,5
840,14.823717948717949,GA,AVG,3,5
870,16.506410256410255,GA,AVG,3,5
900,17.127403846153847,GA,AVG,3,5
930,12.950721153846153,GA,AVG,3,5
960,10.01602564102564,GA,AVG,3,5
990,10.767227564102564,GA,AVG,3,5
1020,9.665464743589743,GA,AVG,3,5
1050,5.108173076923077,GA,AVG,3,5
1080,13.862179487179487,GA,AVG,3,5
1110,10.627003205128204,GA,AVG,3,5
1140,11.738782051282051,GA,AVG,3,5
1170,10.026041666666666,GA,AVG,3,5
1200,7.061298076923077,GA,AVG,3,5
1230,10.526842948717949,GA,AVG,3,5
1260,16.897035256410255,GA,AVG,3,5
1290,11.508413461538462,GA,AVG,3,5
1320,11.618589743589743,GA,AVG,3,5
1350,16.536458333333332,GA,AVG,3,5
1380,13.701923076923077,GA,AVG,3,5
1410,13.83213141025641,GA,AVG,3,5
1440,15.76522435897436,GA,AVG,3,5
1470,18.209134615384617,GA,AVG,3,5
1500,15.164262820512821,GA,AVG,3,5
1530,16.58653846153846,GA,AVG,3,5
