Iterations,Accuracy (%),Attack,Aggregator,seed,niid,s
390,81.49038461538461,SF,FGC$_t$,2,0.6,0
420,86.53846153846153,SF,FGC$_t$,2,0.6,0
450,84.18469551282051,SF,FGC$_t$,2,0.6,0
480,86.16786858974359,SF,FGC$_t$,2,0.6,0
510,90.3145032051282,SF,FGC$_t$,2,0.6,0
540,83.76402243589743,SF,FGC$_t$,2,0.6,0
570,85.26642628205128,SF,FGC$_t$,2,0.6,0
600,90.64503205128206,SF,FGC$_t$,2,0.6,0
630,90.65504807692308,SF,FGC$_t$,2,0.6,0
660,89.4931891025641,SF,FGC$_t$,2,0.6,0
690,86.93910256410257,SF,FGC$_t$,2,0.6,0
720,90.90544871794872,SF,FGC$_t$,2,0.6,0
750,92.91866987179488,SF,FGC$_t$,2,0.6,0
780,91.39623397435898,SF,FGC$_t$,2,0.6,0
810,92.09735576923077,SF,FGC$_t$,2,0.6,0
840,91.38621794871794,SF,FGC$_t$,2,0.6,0
870,91.26602564102564,SF,FGC$_t$,2,0.6,0
900,92.73838141025641,SF,FGC$_t$,2,0.6,0
930,93.6298076923077,SF,FGC$_t$,2,0.6,0
960,92.43790064102564,SF,FGC$_t$,2,0.6,0
990,92.42788461538461,SF,FGC$_t$,2,0.6,0
1020,94.32091346153847,SF,FGC$_t$,2,0.6,0
1050,94.08052884615384,SF,FGC$_t$,2,0.6,0
1080,93.6698717948718,SF,FGC$_t$,2,0.6,0
1110,94.13060897435898,SF,FGC$_t$,2,0.6,0
1140,93.59975961538461,SF,FGC$_t$,2,0.6,0
1170,93.6298076923077,SF,FGC$_t$,2,0.6,0
1200,95.02203525641026,SF,FGC$_t$,2,0.6,0
1230,94.6514423076923,SF,FGC$_t$,2,0.6,0
1260,91.55649038461539,SF,FGC$_t$,2,0.6,0
1290,94.23076923076923,SF,FGC$_t$,2,0.6,0
1320,95.703125,SF,FGC$_t$,2,0.6,0
1350,95.41266025641026,SF,FGC$_t$,2,0.6,0
1380,94.95192307692308,SF,FGC$_t$,2,0.6,0
1410,95.49278846153847,SF,FGC$_t$,2,0.6,0
1440,95.12219551282051,SF,FGC$_t$,2,0.6,0
1470,94.93189102564102,SF,FGC$_t$,2,0.6,0
1500,94.03044871794872,SF,FGC$_t$,2,0.6,0
30,39.50320512820513,IPM,FGC$_t$,2,0.4,0
60,71.97516025641026,IPM,FGC$_t$,2,0.4,0
90,78.97636217948718,IPM,FGC$_t$,2,0.4,0
120,83.27323717948718,IPM,FGC$_t$,2,0.4,0
150,86.61858974358974,IPM,FGC$_t$,2,0.4,0
180,88.51161858974359,IPM,FGC$_t$,2,0.4,0
210,89.28285256410257,IPM,FGC$_t$,2,0.4,0
240,90.83533653846153,IPM,FGC$_t$,2,0.4,0
270,90.92548076923077,IPM,FGC$_t$,2,0.4,0
300,91.98717948717949,IPM,FGC$_t$,2,0.4,0
330,92.13741987179488,IPM,FGC$_t$,2,0.4,0
360,92.81850961538461,IPM,FGC$_t$,2,0.4,0
390,93.33934294871794,IPM,FGC$_t$,2,0.4,0
420,93.49959935897436,IPM,FGC$_t$,2,0.4,0
450,93.7099358974359,IPM,FGC$_t$,2,0.4,0
480,93.92027243589743,IPM,FGC$_t$,2,0.4,0
510,94.36097756410257,IPM,FGC$_t$,2,0.4,0
540,94.69150641025641,IPM,FGC$_t$,2,0.4,0
570,94.64142628205128,IPM,FGC$_t$,2,0.4,0
600,94.79166666666667,IPM,FGC$_t$,2,0.4,0
630,94.97195512820512,IPM,FGC$_t$,2,0.4,0
660,95.33253205128206,IPM,FGC$_t$,2,0.4,0
690,95.46274038461539,IPM,FGC$_t$,2,0.4,0
720,95.65304487179488,IPM,FGC$_t$,2,0.4,0
750,95.47275641025641,IPM,FGC$_t$,2,0.4,0
780,95.93349358974359,IPM,FGC$_t$,2,0.4,0
810,95.90344551282051,IPM,FGC$_t$,2,0.4,0
840,96.11378205128206,IPM,FGC$_t$,2,0.4,0
870,96.08373397435898,IPM,FGC$_t$,2,0.4,0
900,96.23397435897436,IPM,FGC$_t$,2,0.4,0
930,96.27403846153847,IPM,FGC$_t$,2,0.4,0
960,96.4443108974359,IPM,FGC$_t$,2,0.4,0
990,96.55448717948718,IPM,FGC$_t$,2,0.4,0
1020,96.50440705128206,IPM,FGC$_t$,2,0.4,0
1050,96.69471153846153,IPM,FGC$_t$,2,0.4,0
1080,96.7948717948718,IPM,FGC$_t$,2,0.4,0
1110,96.80488782051282,IPM,FGC$_t$,2,0.4,0
1140,96.93509615384616,IPM,FGC$_t$,2,0.4,0
1170,97.04527243589743,IPM,FGC$_t$,2,0.4,0
1200,96.93509615384616,IPM,FGC$_t$,2,0.4,0
1230,97.12540064102564,IPM,FGC$_t$,2,0.4,0
1260,96.9551282051282,IPM,FGC$_t$,2,0.4,0
1290,97.2255608974359,IPM,FGC$_t$,2,0.4,0
1320,97.13541666666667,IPM,FGC$_t$,2,0.4,0
1350,97.25560897435898,IPM,FGC$_t$,2,0.4,0
1380,97.37580128205128,IPM,FGC$_t$,2,0.4,0
1410,97.43589743589743,IPM,FGC$_t$,2,0.4,0
1440,97.5360576923077,IPM,FGC$_t$,2,0.4,0
1470,97.52604166666667,IPM,FGC$_t$,2,0.4,0
1500,97.5761217948718,IPM,FGC$_t$,2,0.4,0
30,53.28525641025641,IPM,FGC$_t$,2,0.5,0
60,72.7764423076923,IPM,FGC$_t$,2,0.5,0
90,79.93790064102564,IPM,FGC$_t$,2,0.5,0
120,79.58733974358974,IPM,FGC$_t$,2,0.5,0
150,84.63541666666667,IPM,FGC$_t$,2,0.5,0
180,87.87059294871794,IPM,FGC$_t$,2,0.5,0
210,87.13942307692308,IPM,FGC$_t$,2,0.5,0
240,90.1141826923077,IPM,FGC$_t$,2,0.5,0
270,90.72516025641026,IPM,FGC$_t$,2,0.5,0
300,91.37620192307692,IPM,FGC$_t$,2,0.5,0
330,91.93709935897436,IPM,FGC$_t$,2,0.5,0
360,92.00721153846153,IPM,FGC$_t$,2,0.5,0
390,92.8485576923077,IPM,FGC$_t$,2,0.5,0
420,93.09895833333333,IPM,FGC$_t$,2,0.5,0
450,93.3994391025641,IPM,FGC$_t$,2,0.5,0
480,94.00040064102564,IPM,FGC$_t$,2,0.5,0
510,94.13060897435898,IPM,FGC$_t$,2,0.5,0
540,94.36097756410257,IPM,FGC$_t$,2,0.5,0
570,94.44110576923077,IPM,FGC$_t$,2,0.5,0
600,94.67147435897436,IPM,FGC$_t$,2,0.5,0
630,94.83173076923077,IPM,FGC$_t$,2,0.5,0
660,95.12219551282051,IPM,FGC$_t$,2,0.5,0
690,95.15224358974359,IPM,FGC$_t$,2,0.5,0
720,95.51282051282051,IPM,FGC$_t$,2,0.5,0
750,95.33253205128206,IPM,FGC$_t$,2,0.5,0
780,95.64302884615384,IPM,FGC$_t$,2,0.5,0
810,95.79326923076923,IPM,FGC$_t$,2,0.5,0
840,95.75320512820512,IPM,FGC$_t$,2,0.5,0
870,96.06370192307692,IPM,FGC$_t$,2,0.5,0
900,96.04366987179488,IPM,FGC$_t$,2,0.5,0
930,96.19391025641026,IPM,FGC$_t$,2,0.5,0
960,96.23397435897436,IPM,FGC$_t$,2,0.5,0
990,96.38421474358974,IPM,FGC$_t$,2,0.5,0
1020,96.41426282051282,IPM,FGC$_t$,2,0.5,0
1050,96.78485576923077,IPM,FGC$_t$,2,0.5,0
1080,96.59455128205128,IPM,FGC$_t$,2,0.5,0
1110,96.71474358974359,IPM,FGC$_t$,2,0.5,0
1140,96.875,IPM,FGC$_t$,2,0.5,0
1170,96.96514423076923,IPM,FGC$_t$,2,0.5,0
1200,96.97516025641026,IPM,FGC$_t$,2,0.5,0
1230,97.05528846153847,IPM,FGC$_t$,2,0.5,0
1260,96.9150641025641,IPM,FGC$_t$,2,0.5,0
1290,97.04527243589743,IPM,FGC$_t$,2,0.5,0
1320,97.08533653846153,IPM,FGC$_t$,2,0.5,0
1350,97.19551282051282,IPM,FGC$_t$,2,0.5,0
1380,97.20552884615384,IPM,FGC$_t$,2,0.5,0
1410,97.28565705128206,IPM,FGC$_t$,2,0.5,0
1440,97.47596153846153,IPM,FGC$_t$,2,0.5,0
1470,97.50600961538461,IPM,FGC$_t$,2,0.5,0
1500,97.46594551282051,IPM,FGC$_t$,2,0.5,0
30,51.89302884615385,IPM,FGC$_t$,2,0.6,0
60,72.11538461538461,IPM,FGC$_t$,2,0.6,0
90,78.9863782051282,IPM,FGC$_t$,2,0.6,0
120,78.0448717948718,IPM,FGC$_t$,2,0.6,0
150,85.26642628205128,IPM,FGC$_t$,2,0.6,0
180,80.55889423076923,IPM,FGC$_t$,2,0.6,0
210,86.328125,IPM,FGC$_t$,2,0.6,0
240,87.52003205128206,IPM,FGC$_t$,2,0.6,0
270,90.00400641025641,IPM,FGC$_t$,2,0.6,0
300,89.46314102564102,IPM,FGC$_t$,2,0.6,0
330,91.0556891025641,IPM,FGC$_t$,2,0.6,0
360,92.20753205128206,IPM,FGC$_t$,2,0.6,0
390,92.24759615384616,IPM,FGC$_t$,2,0.6,0
420,92.82852564102564,IPM,FGC$_t$,2,0.6,0
450,93.09895833333333,IPM,FGC$_t$,2,0.6,0
480,93.7900641025641,IPM,FGC$_t$,2,0.6,0
510,93.16907051282051,IPM,FGC$_t$,2,0.6,0
540,94.1806891025641,IPM,FGC$_t$,2,0.6,0
570,94.0204326923077,IPM,FGC$_t$,2,0.6,0
600,94.50120192307692,IPM,FGC$_t$,2,0.6,0
630,94.73157051282051,IPM,FGC$_t$,2,0.6,0
660,94.64142628205128,IPM,FGC$_t$,2,0.6,0
690,95.09214743589743,IPM,FGC$_t$,2,0.6,0
720,95.25240384615384,IPM,FGC$_t$,2,0.6,0
750,95.24238782051282,IPM,FGC$_t$,2,0.6,0
780,95.4326923076923,IPM,FGC$_t$,2,0.6,0
810,95.73317307692308,IPM,FGC$_t$,2,0.6,0
840,95.72315705128206,IPM,FGC$_t$,2,0.6,0
870,95.88341346153847,IPM,FGC$_t$,2,0.6,0
900,96.0536858974359,IPM,FGC$_t$,2,0.6,0
930,96.28405448717949,IPM,FGC$_t$,2,0.6,0
960,96.30408653846153,IPM,FGC$_t$,2,0.6,0
990,96.27403846153847,IPM,FGC$_t$,2,0.6,0
1020,96.50440705128206,IPM,FGC$_t$,2,0.6,0
1050,96.55448717948718,IPM,FGC$_t$,2,0.6,0
1080,96.57451923076923,IPM,FGC$_t$,2,0.6,0
1110,96.81490384615384,IPM,FGC$_t$,2,0.6,0
1140,96.9150641025641,IPM,FGC$_t$,2,0.6,0
1170,96.97516025641026,IPM,FGC$_t$,2,0.6,0
1200,97.03525641025641,IPM,FGC$_t$,2,0.6,0
1230,97.08533653846153,IPM,FGC$_t$,2,0.6,0
1260,97.19551282051282,IPM,FGC$_t$,2,0.6,0
1290,97.19551282051282,IPM,FGC$_t$,2,0.6,0
1320,97.3457532051282,IPM,FGC$_t$,2,0.6,0
1350,97.3858173076923,IPM,FGC$_t$,2,0.6,0
1380,97.54607371794872,IPM,FGC$_t$,2,0.6,0
1410,97.54607371794872,IPM,FGC$_t$,2,0.6,0
1440,97.56610576923077,IPM,FGC$_t$,2,0.6,0
1470,97.49599358974359,IPM,FGC$_t$,2,0.6,0
1500,97.56610576923077,IPM,FGC$_t$,2,0.6,0
30,57.28165064102564,GA,FGC$_t$,3,0.4,0
60,79.90785256410257,GA,FGC$_t$,3,0.4,0
90,82.90264423076923,GA,FGC$_t$,3,0.4,0
120,87.34975961538461,GA,FGC$_t$,3,0.4,0
150,88.80208333333333,GA,FGC$_t$,3,0.4,0
180,89.9238782051282,GA,FGC$_t$,3,0.4,0
210,90.96554487179488,GA,FGC$_t$,3,0.4,0
240,92.01722756410257,GA,FGC$_t$,3,0.4,0
270,92.1875,GA,FGC$_t$,3,0.4,0
300,92.95873397435898,GA,FGC$_t$,3,0.4,0
330,93.45953525641026,GA,FGC$_t$,3,0.4,0
360,93.76001602564102,GA,FGC$_t$,3,0.4,0
390,94.28084935897436,GA,FGC$_t$,3,0.4,0
420,94.60136217948718,GA,FGC$_t$,3,0.4,0
450,94.85176282051282,GA,FGC$_t$,3,0.4,0
480,95.10216346153847,GA,FGC$_t$,3,0.4,0
510,95.38261217948718,GA,FGC$_t$,3,0.4,0
540,95.71314102564102,GA,FGC$_t$,3,0.4,0
570,95.94350961538461,GA,FGC$_t$,3,0.4,0
600,96.09375,GA,FGC$_t$,3,0.4,0
630,96.23397435897436,GA,FGC$_t$,3,0.4,0
660,96.484375,GA,FGC$_t$,3,0.4,0
690,96.68469551282051,GA,FGC$_t$,3,0.4,0
720,96.9150641025641,GA,FGC$_t$,3,0.4,0
750,96.92508012820512,GA,FGC$_t$,3,0.4,0
780,97.08533653846153,GA,FGC$_t$,3,0.4,0
810,97.265625,GA,FGC$_t$,3,0.4,0
840,97.28565705128206,GA,FGC$_t$,3,0.4,0
870,97.36578525641026,GA,FGC$_t$,3,0.4,0
900,97.45592948717949,GA,FGC$_t$,3,0.4,0
930,97.5360576923077,GA,FGC$_t$,3,0.4,0
960,97.67628205128206,GA,FGC$_t$,3,0.4,0
990,97.66626602564102,GA,FGC$_t$,3,0.4,0
1020,97.64623397435898,GA,FGC$_t$,3,0.4,0
1050,97.64623397435898,GA,FGC$_t$,3,0.4,0
1080,97.85657051282051,GA,FGC$_t$,3,0.4,0
1110,97.95673076923077,GA,FGC$_t$,3,0.4,0
1140,97.86658653846153,GA,FGC$_t$,3,0.4,0
1170,97.98677884615384,GA,FGC$_t$,3,0.4,0
1200,98.02684294871794,GA,FGC$_t$,3,0.4,0
1230,98.07692307692308,GA,FGC$_t$,3,0.4,0
1260,98.046875,GA,FGC$_t$,3,0.4,0
1290,98.09695512820512,GA,FGC$_t$,3,0.4,0
1320,98.17708333333333,GA,FGC$_t$,3,0.4,0
1350,98.20713141025641,GA,FGC$_t$,3,0.4,0
1380,98.25721153846153,GA,FGC$_t$,3,0.4,0
1410,98.34735576923077,GA,FGC$_t$,3,0.4,0
1440,98.28725961538461,GA,FGC$_t$,3,0.4,0
1470,98.26722756410257,GA,FGC$_t$,3,0.4,0
1500,98.3173076923077,GA,FGC$_t$,3,0.4,0
30,69.29086538461539,GA,FGC$_t$,3,0.5,0
60,81.54046474358974,GA,FGC$_t$,3,0.5,0
90,85.39663461538461,GA,FGC$_t$,3,0.5,0
120,86.7988782051282,GA,FGC$_t$,3,0.5,0
150,89.12259615384616,GA,FGC$_t$,3,0.5,0
180,90.14423076923077,GA,FGC$_t$,3,0.5,0
210,91.17588141025641,GA,FGC$_t$,3,0.5,0
240,91.92708333333333,GA,FGC$_t$,3,0.5,0
270,92.56810897435898,GA,FGC$_t$,3,0.5,0
300,92.86858974358974,GA,FGC$_t$,3,0.5,0
330,93.28926282051282,GA,FGC$_t$,3,0.5,0
360,93.96033653846153,GA,FGC$_t$,3,0.5,0
390,94.46113782051282,GA,FGC$_t$,3,0.5,0
420,94.82171474358974,GA,FGC$_t$,3,0.5,0
450,95.08213141025641,GA,FGC$_t$,3,0.5,0
480,95.41266025641026,GA,FGC$_t$,3,0.5,0
510,95.56290064102564,GA,FGC$_t$,3,0.5,0
540,95.81330128205128,GA,FGC$_t$,3,0.5,0
570,96.1338141025641,GA,FGC$_t$,3,0.5,0
600,96.26402243589743,GA,FGC$_t$,3,0.5,0
630,96.30408653846153,GA,FGC$_t$,3,0.5,0
660,96.484375,GA,FGC$_t$,3,0.5,0
690,96.68469551282051,GA,FGC$_t$,3,0.5,0
720,96.84495192307692,GA,FGC$_t$,3,0.5,0
750,96.9951923076923,GA,FGC$_t$,3,0.5,0
780,97.09535256410257,GA,FGC$_t$,3,0.5,0
810,97.16546474358974,GA,FGC$_t$,3,0.5,0
840,97.29567307692308,GA,FGC$_t$,3,0.5,0
870,97.35576923076923,GA,FGC$_t$,3,0.5,0
900,97.33573717948718,GA,FGC$_t$,3,0.5,0
930,97.40584935897436,GA,FGC$_t$,3,0.5,0
960,97.35576923076923,GA,FGC$_t$,3,0.5,0
990,97.6161858974359,GA,FGC$_t$,3,0.5,0
1020,97.66626602564102,GA,FGC$_t$,3,0.5,0
1050,97.6963141025641,GA,FGC$_t$,3,0.5,0
1080,97.76642628205128,GA,FGC$_t$,3,0.5,0
1110,97.76642628205128,GA,FGC$_t$,3,0.5,0
1140,97.85657051282051,GA,FGC$_t$,3,0.5,0
1170,97.84655448717949,GA,FGC$_t$,3,0.5,0
1200,97.7764423076923,GA,FGC$_t$,3,0.5,0
1230,98.10697115384616,GA,FGC$_t$,3,0.5,0
1260,98.05689102564102,GA,FGC$_t$,3,0.5,0
1290,98.10697115384616,GA,FGC$_t$,3,0.5,0
1320,98.05689102564102,GA,FGC$_t$,3,0.5,0
1350,98.13701923076923,GA,FGC$_t$,3,0.5,0
1380,98.02684294871794,GA,FGC$_t$,3,0.5,0
1410,98.10697115384616,GA,FGC$_t$,3,0.5,0
1440,98.1670673076923,GA,FGC$_t$,3,0.5,0
1470,98.10697115384616,GA,FGC$_t$,3,0.5,0
1500,98.1670673076923,GA,FGC$_t$,3,0.5,0
30,66.37620192307692,GA,FGC$_t$,3,0.6,0
60,80.10817307692308,GA,FGC$_t$,3,0.6,0
90,84.39503205128206,GA,FGC$_t$,3,0.6,0
120,86.53846153846153,GA,FGC$_t$,3,0.6,0
150,89.3329326923077,GA,FGC$_t$,3,0.6,0
180,89.48317307692308,GA,FGC$_t$,3,0.6,0
210,91.45633012820512,GA,FGC$_t$,3,0.6,0
240,91.68669871794872,GA,FGC$_t$,3,0.6,0
270,92.36778846153847,GA,FGC$_t$,3,0.6,0
300,93.09895833333333,GA,FGC$_t$,3,0.6,0
330,93.54967948717949,GA,FGC$_t$,3,0.6,0
360,94.0204326923077,GA,FGC$_t$,3,0.6,0
390,94.56129807692308,GA,FGC$_t$,3,0.6,0
420,94.95192307692308,GA,FGC$_t$,3,0.6,0
450,95.06209935897436,GA,FGC$_t$,3,0.6,0
480,95.42267628205128,GA,FGC$_t$,3,0.6,0
510,95.71314102564102,GA,FGC$_t$,3,0.6,0
540,95.86338141025641,GA,FGC$_t$,3,0.6,0
570,96.18389423076923,GA,FGC$_t$,3,0.6,0
600,96.47435897435898,GA,FGC$_t$,3,0.6,0
630,96.57451923076923,GA,FGC$_t$,3,0.6,0
660,96.64463141025641,GA,FGC$_t$,3,0.6,0
690,96.70472756410257,GA,FGC$_t$,3,0.6,0
720,96.92508012820512,GA,FGC$_t$,3,0.6,0
750,96.98517628205128,GA,FGC$_t$,3,0.6,0
780,97.05528846153847,GA,FGC$_t$,3,0.6,0
810,97.16546474358974,GA,FGC$_t$,3,0.6,0
840,97.31570512820512,GA,FGC$_t$,3,0.6,0
870,97.43589743589743,GA,FGC$_t$,3,0.6,0
900,97.45592948717949,GA,FGC$_t$,3,0.6,0
930,97.36578525641026,GA,FGC$_t$,3,0.6,0
960,97.58613782051282,GA,FGC$_t$,3,0.6,0
990,97.6161858974359,GA,FGC$_t$,3,0.6,0
1020,97.72636217948718,GA,FGC$_t$,3,0.6,0
1050,97.84655448717949,GA,FGC$_t$,3,0.6,0
1080,97.80649038461539,GA,FGC$_t$,3,0.6,0
1110,97.75641025641026,GA,FGC$_t$,3,0.6,0
1140,97.93669871794872,GA,FGC$_t$,3,0.6,0
1170,98.03685897435898,GA,FGC$_t$,3,0.6,0
1200,98.07692307692308,GA,FGC$_t$,3,0.6,0
1230,98.10697115384616,GA,FGC$_t$,3,0.6,0
1260,98.0869391025641,GA,FGC$_t$,3,0.6,0
1290,98.01682692307692,GA,FGC$_t$,3,0.6,0
1320,98.046875,GA,FGC$_t$,3,0.6,0
1350,98.22716346153847,GA,FGC$_t$,3,0.6,0
1380,98.10697115384616,GA,FGC$_t$,3,0.6,0
1410,98.13701923076923,GA,FGC$_t$,3,0.6,0
1440,98.17708333333333,GA,FGC$_t$,3,0.6,0
1470,98.11698717948718,GA,FGC$_t$,3,0.6,0
1500,98.26722756410257,GA,FGC$_t$,3,0.6,0
30,58.93429487179487,LF,FGC$_t$,3,0.4,0
60,75.78125,LF,FGC$_t$,3,0.4,0
90,83.37339743589743,LF,FGC$_t$,3,0.4,0
120,87.39983974358974,LF,FGC$_t$,3,0.4,0
150,88.42147435897436,LF,FGC$_t$,3,0.4,0
180,89.65344551282051,LF,FGC$_t$,3,0.4,0
210,90.73517628205128,LF,FGC$_t$,3,0.4,0
240,91.47636217948718,LF,FGC$_t$,3,0.4,0
270,92.37780448717949,LF,FGC$_t$,3,0.4,0
300,92.76842948717949,LF,FGC$_t$,3,0.4,0
330,93.61979166666667,LF,FGC$_t$,3,0.4,0
360,94.12059294871794,LF,FGC$_t$,3,0.4,0
390,94.28084935897436,LF,FGC$_t$,3,0.4,0
420,94.89182692307692,LF,FGC$_t$,3,0.4,0
450,95.18229166666667,LF,FGC$_t$,3,0.4,0
480,95.3926282051282,LF,FGC$_t$,3,0.4,0
510,95.79326923076923,LF,FGC$_t$,3,0.4,0
540,96.09375,LF,FGC$_t$,3,0.4,0
570,96.28405448717949,LF,FGC$_t$,3,0.4,0
600,96.26402243589743,LF,FGC$_t$,3,0.4,0
630,96.5645032051282,LF,FGC$_t$,3,0.4,0
660,96.80488782051282,LF,FGC$_t$,3,0.4,0
690,96.9551282051282,LF,FGC$_t$,3,0.4,0
720,96.96514423076923,LF,FGC$_t$,3,0.4,0
750,97.02524038461539,LF,FGC$_t$,3,0.4,0
780,97.35576923076923,LF,FGC$_t$,3,0.4,0
810,97.50600961538461,LF,FGC$_t$,3,0.4,0
840,97.43589743589743,LF,FGC$_t$,3,0.4,0
870,97.46594551282051,LF,FGC$_t$,3,0.4,0
900,97.64623397435898,LF,FGC$_t$,3,0.4,0
930,97.88661858974359,LF,FGC$_t$,3,0.4,0
960,97.9266826923077,LF,FGC$_t$,3,0.4,0
990,97.87660256410257,LF,FGC$_t$,3,0.4,0
1020,97.93669871794872,LF,FGC$_t$,3,0.4,0
1050,97.88661858974359,LF,FGC$_t$,3,0.4,0
1080,97.99679487179488,LF,FGC$_t$,3,0.4,0
1110,98.09695512820512,LF,FGC$_t$,3,0.4,0
1140,98.17708333333333,LF,FGC$_t$,3,0.4,0
1170,98.10697115384616,LF,FGC$_t$,3,0.4,0
1200,98.22716346153847,LF,FGC$_t$,3,0.4,0
1230,98.13701923076923,LF,FGC$_t$,3,0.4,0
1260,98.24719551282051,LF,FGC$_t$,3,0.4,0
1290,98.33733974358974,LF,FGC$_t$,3,0.4,0
1320,98.32732371794872,LF,FGC$_t$,3,0.4,0
1350,98.30729166666667,LF,FGC$_t$,3,0.4,0
1380,98.34735576923077,LF,FGC$_t$,3,0.4,0
1410,98.37740384615384,LF,FGC$_t$,3,0.4,0
1440,98.37740384615384,LF,FGC$_t$,3,0.4,0
1470,98.45753205128206,LF,FGC$_t$,3,0.4,0
1500,98.41746794871794,LF,FGC$_t$,3,0.4,0
30,62.219551282051285,LF,FGC$_t$,3,0.5,0
60,78.125,LF,FGC$_t$,3,0.5,0
90,84.44511217948718,LF,FGC$_t$,3,0.5,0
120,86.88902243589743,LF,FGC$_t$,3,0.5,0
150,88.30128205128206,LF,FGC$_t$,3,0.5,0
180,89.77363782051282,LF,FGC$_t$,3,0.5,0
210,90.47475961538461,LF,FGC$_t$,3,0.5,0
240,91.64663461538461,LF,FGC$_t$,3,0.5,0
270,92.28766025641026,LF,FGC$_t$,3,0.5,0
300,93.12900641025641,LF,FGC$_t$,3,0.5,0
330,93.48958333333333,LF,FGC$_t$,3,0.5,0
360,94.12059294871794,LF,FGC$_t$,3,0.5,0
390,94.34094551282051,LF,FGC$_t$,3,0.5,0
420,94.8417467948718,LF,FGC$_t$,3,0.5,0
450,95.2724358974359,LF,FGC$_t$,3,0.5,0
480,95.41266025641026,LF,FGC$_t$,3,0.5,0
510,95.71314102564102,LF,FGC$_t$,3,0.5,0
540,96.02363782051282,LF,FGC$_t$,3,0.5,0
570,96.19391025641026,LF,FGC$_t$,3,0.5,0
600,96.50440705128206,LF,FGC$_t$,3,0.5,0
630,96.72475961538461,LF,FGC$_t$,3,0.5,0
660,96.88501602564102,LF,FGC$_t$,3,0.5,0
690,96.86498397435898,LF,FGC$_t$,3,0.5,0
720,96.94511217948718,LF,FGC$_t$,3,0.5,0
750,97.24559294871794,LF,FGC$_t$,3,0.5,0
780,97.33573717948718,LF,FGC$_t$,3,0.5,0
810,97.35576923076923,LF,FGC$_t$,3,0.5,0
840,97.55608974358974,LF,FGC$_t$,3,0.5,0
870,97.54607371794872,LF,FGC$_t$,3,0.5,0
900,97.58613782051282,LF,FGC$_t$,3,0.5,0
930,97.67628205128206,LF,FGC$_t$,3,0.5,0
960,97.6963141025641,LF,FGC$_t$,3,0.5,0
990,97.85657051282051,LF,FGC$_t$,3,0.5,0
1020,97.94671474358974,LF,FGC$_t$,3,0.5,0
1050,97.91666666666667,LF,FGC$_t$,3,0.5,0
1080,98.10697115384616,LF,FGC$_t$,3,0.5,0
1110,98.0869391025641,LF,FGC$_t$,3,0.5,0
1140,98.02684294871794,LF,FGC$_t$,3,0.5,0
1170,98.05689102564102,LF,FGC$_t$,3,0.5,0
1200,98.0869391025641,LF,FGC$_t$,3,0.5,0
1230,98.05689102564102,LF,FGC$_t$,3,0.5,0
1260,98.18709935897436,LF,FGC$_t$,3,0.5,0
1290,98.29727564102564,LF,FGC$_t$,3,0.5,0
1320,98.25721153846153,LF,FGC$_t$,3,0.5,0
1350,98.19711538461539,LF,FGC$_t$,3,0.5,0
1380,98.21714743589743,LF,FGC$_t$,3,0.5,0
1410,98.22716346153847,LF,FGC$_t$,3,0.5,0
1440,98.25721153846153,LF,FGC$_t$,3,0.5,0
1470,98.28725961538461,LF,FGC$_t$,3,0.5,0
1500,98.29727564102564,LF,FGC$_t$,3,0.5,0
30,58.60376602564103,LF,FGC$_t$,3,0.6,0
60,73.18709935897436,LF,FGC$_t$,3,0.6,0
90,83.56370192307692,LF,FGC$_t$,3,0.6,0
120,85.69711538461539,LF,FGC$_t$,3,0.6,0
150,88.61177884615384,LF,FGC$_t$,3,0.6,0
180,89.60336538461539,LF,FGC$_t$,3,0.6,0
210,90.9755608974359,LF,FGC$_t$,3,0.6,0
240,91.4463141025641,LF,FGC$_t$,3,0.6,0
270,92.05729166666667,LF,FGC$_t$,3,0.6,0
300,93.18910256410257,LF,FGC$_t$,3,0.6,0
330,93.78004807692308,LF,FGC$_t$,3,0.6,0
360,94.140625,LF,FGC$_t$,3,0.6,0
390,94.87179487179488,LF,FGC$_t$,3,0.6,0
420,95.12219551282051,LF,FGC$_t$,3,0.6,0
450,95.3125,LF,FGC$_t$,3,0.6,0
480,95.61298076923077,LF,FGC$_t$,3,0.6,0
510,95.75320512820512,LF,FGC$_t$,3,0.6,0
540,96.09375,LF,FGC$_t$,3,0.6,0
570,96.18389423076923,LF,FGC$_t$,3,0.6,0
600,96.46434294871794,LF,FGC$_t$,3,0.6,0
630,96.58453525641026,LF,FGC$_t$,3,0.6,0
660,96.72475961538461,LF,FGC$_t$,3,0.6,0
690,96.82491987179488,LF,FGC$_t$,3,0.6,0
720,97.15544871794872,LF,FGC$_t$,3,0.6,0
750,97.09535256410257,LF,FGC$_t$,3,0.6,0
780,97.15544871794872,LF,FGC$_t$,3,0.6,0
810,97.06530448717949,LF,FGC$_t$,3,0.6,0
840,97.33573717948718,LF,FGC$_t$,3,0.6,0
870,97.55608974358974,LF,FGC$_t$,3,0.6,0
900,97.54607371794872,LF,FGC$_t$,3,0.6,0
930,97.55608974358974,LF,FGC$_t$,3,0.6,0
960,97.84655448717949,LF,FGC$_t$,3,0.6,0
990,97.84655448717949,LF,FGC$_t$,3,0.6,0
1020,97.81650641025641,LF,FGC$_t$,3,0.6,0
