Iterations,Accuracy (%),ATK,$|\mathcal{B}|$,seed
1020,95.41266025641026,LF,6,2
1050,95.38261217948718,LF,6,2
1080,95.60296474358974,LF,6,2
1110,95.7832532051282,LF,6,2
1140,95.76322115384616,LF,6,2
1170,95.88341346153847,LF,6,2
1200,95.83333333333333,LF,6,2
1230,96.06370192307692,LF,6,2
1260,96.04366987179488,LF,6,2
1290,96.22395833333333,LF,6,2
1320,96.25400641025641,LF,6,2
1350,96.42427884615384,LF,6,2
1380,96.63461538461539,LF,6,2
1410,96.59455128205128,LF,6,2
1440,96.64463141025641,LF,6,2
1470,96.54447115384616,LF,6,2
1500,96.50440705128206,LF,6,2
30,30.779246794871796,LF,7,2
60,48.537660256410255,LF,7,2
90,72.24559294871794,LF,7,2
120,79.77764423076923,LF,7,2
150,83.43349358974359,LF,7,2
180,85.65705128205128,LF,7,2
210,87.24959935897436,LF,7,2
240,88.5917467948718,LF,7,2
270,89.29286858974359,LF,7,2
300,89.8838141025641,LF,7,2
330,90.71514423076923,LF,7,2
360,90.92548076923077,LF,7,2
390,91.4463141025641,LF,7,2
420,91.69671474358974,LF,7,2
450,91.98717948717949,LF,7,2
480,92.59815705128206,LF,7,2
510,92.98878205128206,LF,7,2
540,92.78846153846153,LF,7,2
570,93.50961538461539,LF,7,2
600,93.59975961538461,LF,7,2
630,93.81009615384616,LF,7,2
660,93.93028846153847,LF,7,2
690,94.00040064102564,LF,7,2
720,93.90024038461539,LF,7,2
750,94.36097756410257,LF,7,2
780,94.48116987179488,LF,7,2
810,94.58133012820512,LF,7,2
840,94.63141025641026,LF,7,2
870,94.74158653846153,LF,7,2
900,94.86177884615384,LF,7,2
930,94.87179487179488,LF,7,2
960,95.14222756410257,LF,7,2
990,95.29246794871794,LF,7,2
1020,95.17227564102564,LF,7,2
1050,95.26241987179488,LF,7,2
1080,95.47275641025641,LF,7,2
1110,95.41266025641026,LF,7,2
1140,95.52283653846153,LF,7,2
1170,95.77323717948718,LF,7,2
1200,95.52283653846153,LF,7,2
1230,95.93349358974359,LF,7,2
1260,96.0136217948718,LF,7,2
1290,96.06370192307692,LF,7,2
1320,95.9735576923077,LF,7,2
1350,96.08373397435898,LF,7,2
1380,96.22395833333333,LF,7,2
1410,96.2139423076923,LF,7,2
1440,96.38421474358974,LF,7,2
1470,96.47435897435898,LF,7,2
1500,96.38421474358974,LF,7,2
30,32.99278846153846,LF,8,2
60,45.73317307692308,LF,8,2
90,71.71474358974359,LF,8,2
120,76.90304487179488,LF,8,2
150,80.4286858974359,LF,8,2
180,82.78245192307692,LF,8,2
210,84.32491987179488,LF,8,2
240,85.8573717948718,LF,8,2
270,87.29967948717949,LF,8,2
300,88.19110576923077,LF,8,2
330,88.91225961538461,LF,8,2
360,89.65344551282051,LF,8,2
390,90.12419871794872,LF,8,2
420,90.28445512820512,LF,8,2
450,89.73357371794872,LF,8,2
480,88.29126602564102,LF,8,2
510,86.89903846153847,LF,8,2
540,85.79727564102564,LF,8,2
570,63.47155448717949,LF,8,2
600,47.64623397435897,LF,8,2
630,85.13621794871794,LF,8,2
660,86.49839743589743,LF,8,2
690,84.83573717948718,LF,8,2
720,86.23798076923077,LF,8,2
750,70.86338141025641,LF,8,2
780,82.5420673076923,LF,8,2
810,75.93149038461539,LF,8,2
840,49.088541666666664,LF,8,2
870,81.77083333333333,LF,8,2
900,36.90905448717949,LF,8,2
930,78.73597756410257,LF,8,2
960,74.65945512820512,LF,8,2
990,83.96434294871794,LF,8,2
1020,83.91426282051282,LF,8,2
1050,85.9375,LF,8,2
1080,87.68028846153847,LF,8,2
1110,71.76482371794872,LF,8,2
1140,87.46995192307692,LF,8,2
1170,43.459535256410255,LF,8,2
1200,84.63541666666667,LF,8,2
1230,78.07491987179488,LF,8,2
1260,77.91466346153847,LF,8,2
1290,79.07652243589743,LF,8,2
1320,67.39783653846153,LF,8,2
1350,68.17908653846153,LF,8,2
1380,81.90104166666667,LF,8,2
1410,79.79767628205128,LF,8,2
1440,53.776041666666664,LF,8,2
1470,59.875801282051285,LF,8,2
1500,85.06610576923077,LF,8,2
30,29.91786858974359,MIMIC,1,2
60,61.96915064102564,MIMIC,1,2
90,73.8681891025641,MIMIC,1,2
120,79.88782051282051,MIMIC,1,2
150,83.01282051282051,MIMIC,1,2
180,86.6386217948718,MIMIC,1,2
210,87.0292467948718,MIMIC,1,2
240,88.73197115384616,MIMIC,1,2
270,89.46314102564102,MIMIC,1,2
300,90.04407051282051,MIMIC,1,2
330,90.79527243589743,MIMIC,1,2
360,91.34615384615384,MIMIC,1,2
390,91.98717948717949,MIMIC,1,2
420,92.38782051282051,MIMIC,1,2
450,92.58814102564102,MIMIC,1,2
480,92.578125,MIMIC,1,2
510,93.07892628205128,MIMIC,1,2
540,93.38942307692308,MIMIC,1,2
570,93.359375,MIMIC,1,2
600,93.48958333333333,MIMIC,1,2
630,93.90024038461539,MIMIC,1,2
660,94.03044871794872,MIMIC,1,2
690,94.00040064102564,MIMIC,1,2
720,94.21073717948718,MIMIC,1,2
750,94.58133012820512,MIMIC,1,2
780,94.62139423076923,MIMIC,1,2
810,94.5713141025641,MIMIC,1,2
840,94.8417467948718,MIMIC,1,2
870,94.97195512820512,MIMIC,1,2
900,95.02203525641026,MIMIC,1,2
930,95.17227564102564,MIMIC,1,2
960,95.1923076923077,MIMIC,1,2
990,95.2323717948718,MIMIC,1,2
1020,95.38261217948718,MIMIC,1,2
1050,95.56290064102564,MIMIC,1,2
1080,95.6229967948718,MIMIC,1,2
1110,95.5829326923077,MIMIC,1,2
1140,95.60296474358974,MIMIC,1,2
1170,95.71314102564102,MIMIC,1,2
1200,95.84334935897436,MIMIC,1,2
1230,95.81330128205128,MIMIC,1,2
1260,95.98357371794872,MIMIC,1,2
1290,95.99358974358974,MIMIC,1,2
1320,96.1738782051282,MIMIC,1,2
1350,96.2139423076923,MIMIC,1,2
1380,95.95352564102564,MIMIC,1,2
1410,96.33413461538461,MIMIC,1,2
1440,96.33413461538461,MIMIC,1,2
1470,96.38421474358974,MIMIC,1,2
1500,96.5645032051282,MIMIC,1,2
30,24.53926282051282,MIMIC,2,2
60,54.26682692307692,MIMIC,2,2
90,70.51282051282051,MIMIC,2,2
120,77.43389423076923,MIMIC,2,2
150,82.19150641025641,MIMIC,2,2
180,85.44671474358974,MIMIC,2,2
210,87.00921474358974,MIMIC,2,2
240,88.60176282051282,MIMIC,2,2
270,89.43309294871794,MIMIC,2,2
300,90.26442307692308,MIMIC,2,2
330,91.11578525641026,MIMIC,2,2
360,90.95552884615384,MIMIC,2,2
390,91.55649038461539,MIMIC,2,2
420,92.13741987179488,MIMIC,2,2
450,92.4579326923077,MIMIC,2,2
480,92.78846153846153,MIMIC,2,2
510,92.86858974358974,MIMIC,2,2
540,93.34935897435898,MIMIC,2,2
570,93.45953525641026,MIMIC,2,2
600,93.75,MIMIC,2,2
630,94.04046474358974,MIMIC,2,2
660,94.140625,MIMIC,2,2
690,94.17067307692308,MIMIC,2,2
720,94.54126602564102,MIMIC,2,2
750,94.5713141025641,MIMIC,2,2
780,94.72155448717949,MIMIC,2,2
810,94.98197115384616,MIMIC,2,2
840,95.03205128205128,MIMIC,2,2
870,94.90184294871794,MIMIC,2,2
900,95.29246794871794,MIMIC,2,2
930,95.44270833333333,MIMIC,2,2
960,95.44270833333333,MIMIC,2,2
990,95.55288461538461,MIMIC,2,2
1020,95.60296474358974,MIMIC,2,2
1050,95.79326923076923,MIMIC,2,2
1080,95.83333333333333,MIMIC,2,2
1110,95.88341346153847,MIMIC,2,2
1140,95.85336538461539,MIMIC,2,2
1170,96.02363782051282,MIMIC,2,2
1200,96.20392628205128,MIMIC,2,2
1230,96.18389423076923,MIMIC,2,2
1260,96.18389423076923,MIMIC,2,2
1290,96.4443108974359,MIMIC,2,2
1320,96.34415064102564,MIMIC,2,2
1350,96.42427884615384,MIMIC,2,2
1380,96.49439102564102,MIMIC,2,2
1410,96.45432692307692,MIMIC,2,2
1440,96.64463141025641,MIMIC,2,2
1470,96.76482371794872,MIMIC,2,2
1500,96.61458333333333,MIMIC,2,2
30,21.674679487179485,MIMIC,3,2
60,65.08413461538461,MIMIC,3,2
90,74.19871794871794,MIMIC,3,2
120,78.9463141025641,MIMIC,3,2
150,82.70232371794872,MIMIC,3,2
180,86.04767628205128,MIMIC,3,2
210,87.23958333333333,MIMIC,3,2
240,88.7520032051282,MIMIC,3,2
270,89.55328525641026,MIMIC,3,2
300,90.44471153846153,MIMIC,3,2
330,90.81530448717949,MIMIC,3,2
360,90.96554487179488,MIMIC,3,2
390,91.60657051282051,MIMIC,3,2
420,91.37620192307692,MIMIC,3,2
450,92.28766025641026,MIMIC,3,2
480,92.60817307692308,MIMIC,3,2
510,92.5380608974359,MIMIC,3,2
540,93.0488782051282,MIMIC,3,2
570,93.28926282051282,MIMIC,3,2
600,93.36939102564102,MIMIC,3,2
630,93.76001602564102,MIMIC,3,2
660,93.8701923076923,MIMIC,3,2
690,94.01041666666667,MIMIC,3,2
720,94.05048076923077,MIMIC,3,2
750,94.08052884615384,MIMIC,3,2
780,94.28084935897436,MIMIC,3,2
810,94.40104166666667,MIMIC,3,2
840,94.4110576923077,MIMIC,3,2
870,94.6113782051282,MIMIC,3,2
900,94.68149038461539,MIMIC,3,2
930,94.66145833333333,MIMIC,3,2
960,94.85176282051282,MIMIC,3,2
990,95.0420673076923,MIMIC,3,2
1020,95.1923076923077,MIMIC,3,2
1050,95.30248397435898,MIMIC,3,2
1080,95.4326923076923,MIMIC,3,2
1110,95.37259615384616,MIMIC,3,2
1140,95.53285256410257,MIMIC,3,2
1170,95.60296474358974,MIMIC,3,2
1200,95.81330128205128,MIMIC,3,2
1230,95.703125,MIMIC,3,2
1260,96.02363782051282,MIMIC,3,2
1290,96.14383012820512,MIMIC,3,2
1320,96.16386217948718,MIMIC,3,2
1350,96.0536858974359,MIMIC,3,2
1380,96.10376602564102,MIMIC,3,2
1410,96.24399038461539,MIMIC,3,2
1440,96.45432692307692,MIMIC,3,2
1470,96.54447115384616,MIMIC,3,2
1500,96.25400641025641,MIMIC,3,2
30,24.048477564102566,MIMIC,4,2
60,56.22996794871795,MIMIC,4,2
90,70.73317307692308,MIMIC,4,2
120,79.84775641025641,MIMIC,4,2
150,82.421875,MIMIC,4,2
180,85.43669871794872,MIMIC,4,2
210,87.53004807692308,MIMIC,4,2
240,87.74038461538461,MIMIC,4,2
270,89.12259615384616,MIMIC,4,2
300,89.5332532051282,MIMIC,4,2
330,90.14423076923077,MIMIC,4,2
360,90.33453525641026,MIMIC,4,2
390,90.94551282051282,MIMIC,4,2
420,91.58653846153847,MIMIC,4,2
450,91.7167467948718,MIMIC,4,2
480,91.81690705128206,MIMIC,4,2
510,92.32772435897436,MIMIC,4,2
540,92.37780448717949,MIMIC,4,2
570,92.91866987179488,MIMIC,4,2
600,93.0088141025641,MIMIC,4,2
630,93.09895833333333,MIMIC,4,2
660,93.41947115384616,MIMIC,4,2
690,93.49959935897436,MIMIC,4,2
720,93.53966346153847,MIMIC,4,2
750,93.69991987179488,MIMIC,4,2
780,94.01041666666667,MIMIC,4,2
810,93.96033653846153,MIMIC,4,2
840,94.17067307692308,MIMIC,4,2
870,94.31089743589743,MIMIC,4,2
900,94.64142628205128,MIMIC,4,2
930,94.95192307692308,MIMIC,4,2
960,94.91185897435898,MIMIC,4,2
990,94.75160256410257,MIMIC,4,2
1020,94.82171474358974,MIMIC,4,2
1050,95.09214743589743,MIMIC,4,2
1080,95.21233974358974,MIMIC,4,2
1110,95.32251602564102,MIMIC,4,2
1140,95.14222756410257,MIMIC,4,2
1170,94.8818108974359,MIMIC,4,2
1200,95.33253205128206,MIMIC,4,2
1230,95.51282051282051,MIMIC,4,2
1260,95.46274038461539,MIMIC,4,2
1290,95.5829326923077,MIMIC,4,2
1320,95.25240384615384,MIMIC,4,2
1350,95.81330128205128,MIMIC,4,2
1380,95.95352564102564,MIMIC,4,2
1410,96.02363782051282,MIMIC,4,2
1440,95.92347756410257,MIMIC,4,2
1470,95.99358974358974,MIMIC,4,2
1500,96.0536858974359,MIMIC,4,2
30,28.42548076923077,MIMIC,5,2
60,57.702323717948715,MIMIC,5,2
90,74.05849358974359,MIMIC,5,2
120,81.06971153846153,MIMIC,5,2
150,84.24479166666667,MIMIC,5,2
180,86.03766025641026,MIMIC,5,2
210,87.65024038461539,MIMIC,5,2
240,87.96073717948718,MIMIC,5,2
270,89.40304487179488,MIMIC,5,2
300,89.79366987179488,MIMIC,5,2
330,90.234375,MIMIC,5,2
360,91.02564102564102,MIMIC,5,2
390,91.12580128205128,MIMIC,5,2
420,91.37620192307692,MIMIC,5,2
450,92.01722756410257,MIMIC,5,2
480,92.15745192307692,MIMIC,5,2
510,92.63822115384616,MIMIC,5,2
540,92.89863782051282,MIMIC,5,2
570,93.02884615384616,MIMIC,5,2
600,93.29927884615384,MIMIC,5,2
630,93.3994391025641,MIMIC,5,2
660,93.44951923076923,MIMIC,5,2
690,93.6298076923077,MIMIC,5,2
720,93.72996794871794,MIMIC,5,2
750,93.86017628205128,MIMIC,5,2
780,94.31089743589743,MIMIC,5,2
810,94.33092948717949,MIMIC,5,2
840,94.63141025641026,MIMIC,5,2
870,94.81169871794872,MIMIC,5,2
900,94.66145833333333,MIMIC,5,2
930,94.921875,MIMIC,5,2
960,95.11217948717949,MIMIC,5,2
990,94.91185897435898,MIMIC,5,2
1020,95.14222756410257,MIMIC,5,2
1050,95.2724358974359,MIMIC,5,2
1080,95.28245192307692,MIMIC,5,2
1110,95.51282051282051,MIMIC,5,2
1140,95.42267628205128,MIMIC,5,2
1170,95.703125,MIMIC,5,2
1200,95.703125,MIMIC,5,2
1230,95.99358974358974,MIMIC,5,2
1260,95.87339743589743,MIMIC,5,2
1290,95.92347756410257,MIMIC,5,2
1320,96.08373397435898,MIMIC,5,2
1350,96.22395833333333,MIMIC,5,2
1380,96.1338141025641,MIMIC,5,2
1410,96.23397435897436,MIMIC,5,2
1440,96.31410256410257,MIMIC,5,2
1470,96.4443108974359,MIMIC,5,2
1500,96.51442307692308,MIMIC,5,2
30,28.455528846153847,MIMIC,6,2
60,47.31570512820513,MIMIC,6,2
90,62.32972756410256,MIMIC,6,2
120,76.65264423076923,MIMIC,6,2
150,79.18669871794872,MIMIC,6,2
180,83.25320512820512,MIMIC,6,2
210,85.24639423076923,MIMIC,6,2
240,86.53846153846153,MIMIC,6,2
270,86.4082532051282,MIMIC,6,2
300,88.83213141025641,MIMIC,6,2
330,89.3729967948718,MIMIC,6,2
360,89.27283653846153,MIMIC,6,2
390,89.8838141025641,MIMIC,6,2
420,90.42467948717949,MIMIC,6,2
450,90.82532051282051,MIMIC,6,2
480,91.64663461538461,MIMIC,6,2
510,91.72676282051282,MIMIC,6,2
540,92.03725961538461,MIMIC,6,2
570,92.21754807692308,MIMIC,6,2
600,92.35777243589743,MIMIC,6,2
630,92.73838141025641,MIMIC,6,2
660,93.01883012820512,MIMIC,6,2
690,92.89863782051282,MIMIC,6,2
720,93.12900641025641,MIMIC,6,2
750,93.0488782051282,MIMIC,6,2
780,93.53966346153847,MIMIC,6,2
810,93.85016025641026,MIMIC,6,2
840,93.95032051282051,MIMIC,6,2
870,93.92027243589743,MIMIC,6,2
900,93.73998397435898,MIMIC,6,2
930,94.15064102564102,MIMIC,6,2
960,94.37099358974359,MIMIC,6,2
990,94.34094551282051,MIMIC,6,2
1020,94.40104166666667,MIMIC,6,2
1050,94.52123397435898,MIMIC,6,2
1080,94.6514423076923,MIMIC,6,2
1110,94.5713141025641,MIMIC,6,2
1140,94.62139423076923,MIMIC,6,2
1170,94.89182692307692,MIMIC,6,2
1200,95.18229166666667,MIMIC,6,2
1230,94.48116987179488,MIMIC,6,2
1260,95.20232371794872,MIMIC,6,2
1290,95.3125,MIMIC,6,2
1320,95.25240384615384,MIMIC,6,2
1350,95.40264423076923,MIMIC,6,2
1380,95.51282051282051,MIMIC,6,2
1410,95.6229967948718,MIMIC,6,2
1440,95.703125,MIMIC,6,2
1470,95.75320512820512,MIMIC,6,2
1500,95.6630608974359,MIMIC,6,2
30,37.80048076923077,MIMIC,7,2
60,61.35817307692308,MIMIC,7,2
90,73.89823717948718,MIMIC,7,2
120,77.75440705128206,MIMIC,7,2
150,81.87099358974359,MIMIC,7,2
180,85.79727564102564,MIMIC,7,2
210,87.19951923076923,MIMIC,7,2
240,87.68028846153847,MIMIC,7,2
270,87.84054487179488,MIMIC,7,2
300,89.81370192307692,MIMIC,7,2
330,90.04407051282051,MIMIC,7,2
360,88.7520032051282,MIMIC,7,2
390,91.56650641025641,MIMIC,7,2
420,91.29607371794872,MIMIC,7,2
450,91.3261217948718,MIMIC,7,2
480,92.34775641025641,MIMIC,7,2
510,92.2676282051282,MIMIC,7,2
540,92.68830128205128,MIMIC,7,2
570,92.6181891025641,MIMIC,7,2
600,93.10897435897436,MIMIC,7,2
630,93.80008012820512,MIMIC,7,2
660,93.61979166666667,MIMIC,7,2
690,93.7900641025641,MIMIC,7,2
720,94.11057692307692,MIMIC,7,2
750,93.99038461538461,MIMIC,7,2
780,93.84014423076923,MIMIC,7,2
810,94.28084935897436,MIMIC,7,2
840,94.12059294871794,MIMIC,7,2
870,94.34094551282051,MIMIC,7,2
900,94.82171474358974,MIMIC,7,2
930,94.25080128205128,MIMIC,7,2
960,94.19070512820512,MIMIC,7,2
990,95.29246794871794,MIMIC,7,2
1020,94.83173076923077,MIMIC,7,2
1050,95.07211538461539,MIMIC,7,2
1080,95.2724358974359,MIMIC,7,2
1110,95.2724358974359,MIMIC,7,2
1140,95.13221153846153,MIMIC,7,2
1170,95.72315705128206,MIMIC,7,2
1200,95.7832532051282,MIMIC,7,2
1230,95.86338141025641,MIMIC,7,2
1260,96.09375,MIMIC,7,2
1290,95.89342948717949,MIMIC,7,2
1320,95.95352564102564,MIMIC,7,2
1350,96.18389423076923,MIMIC,7,2
1380,96.24399038461539,MIMIC,7,2
1410,95.99358974358974,MIMIC,7,2
1440,96.15384615384616,MIMIC,7,2
1470,96.32411858974359,MIMIC,7,2
1500,96.16386217948718,MIMIC,7,2
30,26.65264423076923,MIMIC,8,2
60,41.62660256410256,MIMIC,8,2
90,53.52564102564103,MIMIC,8,2
120,65.32451923076923,MIMIC,8,2
150,77.54407051282051,MIMIC,8,2
180,79.81770833333333,MIMIC,8,2
210,84.89583333333333,MIMIC,8,2
240,85.68709935897436,MIMIC,8,2
270,88.56169871794872,MIMIC,8,2
300,88.02083333333333,MIMIC,8,2
330,89.36298076923077,MIMIC,8,2
360,90.04407051282051,MIMIC,8,2
390,90.56490384615384,MIMIC,8,2
420,90.13421474358974,MIMIC,8,2
450,91.25600961538461,MIMIC,8,2
480,91.76682692307692,MIMIC,8,2
510,91.94711538461539,MIMIC,8,2
540,92.15745192307692,MIMIC,8,2
570,92.82852564102564,MIMIC,8,2
600,92.1875,MIMIC,8,2
630,92.97876602564102,MIMIC,8,2
660,93.12900641025641,MIMIC,8,2
690,92.00721153846153,MIMIC,8,2
720,93.11899038461539,MIMIC,8,2
750,93.76001602564102,MIMIC,8,2
780,93.52964743589743,MIMIC,8,2
810,93.14903846153847,MIMIC,8,2
840,94.1806891025641,MIMIC,8,2
870,94.17067307692308,MIMIC,8,2
900,94.23076923076923,MIMIC,8,2
930,94.28084935897436,MIMIC,8,2
960,94.44110576923077,MIMIC,8,2
990,94.5713141025641,MIMIC,8,2
1020,94.71153846153847,MIMIC,8,2
1050,94.27083333333333,MIMIC,8,2
1080,94.44110576923077,MIMIC,8,2
1110,94.78165064102564,MIMIC,8,2
1140,95.18229166666667,MIMIC,8,2
1170,94.75160256410257,MIMIC,8,2
1200,94.6514423076923,MIMIC,8,2
1230,95.55288461538461,MIMIC,8,2
1260,95.64302884615384,MIMIC,8,2
1290,95.10216346153847,MIMIC,8,2
1320,95.22235576923077,MIMIC,8,2
1350,95.56290064102564,MIMIC,8,2
1380,95.68309294871794,MIMIC,8,2
1410,95.63301282051282,MIMIC,8,2
1440,95.64302884615384,MIMIC,8,2
1470,95.59294871794872,MIMIC,8,2
1500,95.63301282051282,MIMIC,8,2
30,41.34615384615385,ALIE,1,2
60,62.31971153846154,ALIE,1,2
90,74.1786858974359,ALIE,1,2
120,79.69751602564102,ALIE,1,2
150,82.75240384615384,ALIE,1,2
180,86.2880608974359,ALIE,1,2
210,87.109375,ALIE,1,2
240,88.68189102564102,ALIE,1,2
270,89.65344551282051,ALIE,1,2
300,90.09415064102564,ALIE,1,2
330,90.88541666666667,ALIE,1,2
360,91.35616987179488,ALIE,1,2
390,91.98717948717949,ALIE,1,2
420,92.38782051282051,ALIE,1,2
450,92.52804487179488,ALIE,1,2
480,92.6582532051282,ALIE,1,2
510,93.0889423076923,ALIE,1,2
540,93.15905448717949,ALIE,1,2
570,93.15905448717949,ALIE,1,2
600,93.55969551282051,ALIE,1,2
630,93.82011217948718,ALIE,1,2
660,94.00040064102564,ALIE,1,2
690,93.94030448717949,ALIE,1,2
720,94.11057692307692,ALIE,1,2
750,94.56129807692308,ALIE,1,2
780,94.52123397435898,ALIE,1,2
810,94.39102564102564,ALIE,1,2
840,94.73157051282051,ALIE,1,2
870,95.05208333333333,ALIE,1,2
900,95.08213141025641,ALIE,1,2
930,95.10216346153847,ALIE,1,2
960,95.21233974358974,ALIE,1,2
990,95.2724358974359,ALIE,1,2
1020,95.17227564102564,ALIE,1,2
1050,95.50280448717949,ALIE,1,2
1080,95.51282051282051,ALIE,1,2
1110,95.52283653846153,ALIE,1,2
1140,95.703125,ALIE,1,2
1170,95.71314102564102,ALIE,1,2
1200,95.79326923076923,ALIE,1,2
1230,95.86338141025641,ALIE,1,2
1260,95.93349358974359,ALIE,1,2
1290,95.87339743589743,ALIE,1,2
1320,96.16386217948718,ALIE,1,2
1350,96.14383012820512,ALIE,1,2
1380,96.20392628205128,ALIE,1,2
1410,96.23397435897436,ALIE,1,2
1440,96.30408653846153,ALIE,1,2
1470,96.30408653846153,ALIE,1,2
1500,96.53445512820512,ALIE,1,2
30,24.899839743589745,ALIE,2,2
60,58.64383012820513,ALIE,2,2
90,74.9599358974359,ALIE,2,2
120,79.51722756410257,ALIE,2,2
150,83.25320512820512,ALIE,2,2
180,86.38822115384616,ALIE,2,2
210,87.65024038461539,ALIE,2,2
240,88.97235576923077,ALIE,2,2
270,89.65344551282051,ALIE,2,2
300,90.3545673076923,ALIE,2,2
330,91.17588141025641,ALIE,2,2
360,91.22596153846153,ALIE,2,2
390,91.6766826923077,ALIE,2,2
420,92.11738782051282,ALIE,2,2
450,92.56810897435898,ALIE,2,2
480,92.9286858974359,ALIE,2,2
510,92.97876602564102,ALIE,2,2
540,93.32932692307692,ALIE,2,2
570,93.53966346153847,ALIE,2,2
600,93.72996794871794,ALIE,2,2
630,93.76001602564102,ALIE,2,2
660,93.96033653846153,ALIE,2,2
690,93.98036858974359,ALIE,2,2
720,94.24078525641026,ALIE,2,2
750,94.28084935897436,ALIE,2,2
780,94.63141025641026,ALIE,2,2
810,94.78165064102564,ALIE,2,2
840,94.6514423076923,ALIE,2,2
870,94.70152243589743,ALIE,2,2
900,94.93189102564102,ALIE,2,2
930,95.0420673076923,ALIE,2,2
960,95.15224358974359,ALIE,2,2
990,95.3525641025641,ALIE,2,2
1020,95.3926282051282,ALIE,2,2
1050,95.51282051282051,ALIE,2,2
1080,95.52283653846153,ALIE,2,2
1110,95.8233173076923,ALIE,2,2
1140,95.77323717948718,ALIE,2,2
1170,95.69310897435898,ALIE,2,2
1200,96.07371794871794,ALIE,2,2
1230,95.83333333333333,ALIE,2,2
1260,95.91346153846153,ALIE,2,2
1290,96.2139423076923,ALIE,2,2
1320,96.18389423076923,ALIE,2,2
1350,96.14383012820512,ALIE,2,2
1380,96.30408653846153,ALIE,2,2
1410,96.42427884615384,ALIE,2,2
1440,96.38421474358974,ALIE,2,2
1470,96.47435897435898,ALIE,2,2
1500,96.59455128205128,ALIE,2,2
30,21.424278846153847,ALIE,3,2
60,57.522035256410255,ALIE,3,2
90,72.48597756410257,ALIE,3,2
120,78.53565705128206,ALIE,3,2
150,82.7724358974359,ALIE,3,2
180,86.04767628205128,ALIE,3,2
210,88.00080128205128,ALIE,3,2
240,88.96233974358974,ALIE,3,2
270,89.85376602564102,ALIE,3,2
300,90.49479166666667,ALIE,3,2
330,90.81530448717949,ALIE,3,2
360,91.43629807692308,ALIE,3,2
390,91.64663461538461,ALIE,3,2
420,91.77684294871794,ALIE,3,2
450,92.39783653846153,ALIE,3,2
480,92.6181891025641,ALIE,3,2
510,92.71834935897436,ALIE,3,2
540,93.24919871794872,ALIE,3,2
570,93.58974358974359,ALIE,3,2
600,93.71995192307692,ALIE,3,2
630,93.84014423076923,ALIE,3,2
660,94.03044871794872,ALIE,3,2
690,94.33092948717949,ALIE,3,2
720,94.30088141025641,ALIE,3,2
750,94.39102564102564,ALIE,3,2
780,94.60136217948718,ALIE,3,2
810,94.87179487179488,ALIE,3,2
840,94.60136217948718,ALIE,3,2
870,94.95192307692308,ALIE,3,2
900,95.11217948717949,ALIE,3,2
930,95.08213141025641,ALIE,3,2
960,95.18229166666667,ALIE,3,2
990,95.38261217948718,ALIE,3,2
1020,95.47275641025641,ALIE,3,2
1050,95.65304487179488,ALIE,3,2
1080,95.54286858974359,ALIE,3,2
1110,95.60296474358974,ALIE,3,2
1140,95.7431891025641,ALIE,3,2
1170,95.87339743589743,ALIE,3,2
1200,95.86338141025641,ALIE,3,2
1230,95.84334935897436,ALIE,3,2
1260,95.98357371794872,ALIE,3,2
1290,96.08373397435898,ALIE,3,2
1320,96.18389423076923,ALIE,3,2
1350,96.27403846153847,ALIE,3,2
1380,96.29407051282051,ALIE,3,2
1410,96.35416666666667,ALIE,3,2
1440,96.484375,ALIE,3,2
1470,96.42427884615384,ALIE,3,2
1500,96.38421474358974,ALIE,3,2
30,47.05528846153846,ALIE,4,2
60,49.76963141025641,ALIE,4,2
90,68.8701923076923,ALIE,4,2
120,77.78445512820512,ALIE,4,2
150,83.01282051282051,ALIE,4,2
180,84.47516025641026,ALIE,4,2
210,87.35977564102564,ALIE,4,2
240,88.34134615384616,ALIE,4,2
270,89.28285256410257,ALIE,4,2
300,90.20432692307692,ALIE,4,2
330,90.8954326923077,ALIE,4,2
360,91.21594551282051,ALIE,4,2
390,92.05729166666667,ALIE,4,2
420,92.40785256410257,ALIE,4,2
450,92.52804487179488,ALIE,4,2
480,92.85857371794872,ALIE,4,2
510,93.15905448717949,ALIE,4,2
540,93.22916666666667,ALIE,4,2
570,93.24919871794872,ALIE,4,2
600,93.67988782051282,ALIE,4,2
630,93.94030448717949,ALIE,4,2
660,94.23076923076923,ALIE,4,2
690,94.20072115384616,ALIE,4,2
720,94.21073717948718,ALIE,4,2
750,94.44110576923077,ALIE,4,2
780,94.4110576923077,ALIE,4,2
810,94.4511217948718,ALIE,4,2
840,94.71153846153847,ALIE,4,2
870,94.97195512820512,ALIE,4,2
900,95.08213141025641,ALIE,4,2
930,95.06209935897436,ALIE,4,2
960,95.13221153846153,ALIE,4,2
990,95.12219551282051,ALIE,4,2
1020,95.36258012820512,ALIE,4,2
1050,95.57291666666667,ALIE,4,2
1080,95.64302884615384,ALIE,4,2
1110,95.6630608974359,ALIE,4,2
1140,95.57291666666667,ALIE,4,2
1170,95.703125,ALIE,4,2
1200,95.80328525641026,ALIE,4,2
1230,95.87339743589743,ALIE,4,2
1260,95.93349358974359,ALIE,4,2
1290,95.98357371794872,ALIE,4,2
1320,95.7832532051282,ALIE,4,2
1350,96.1738782051282,ALIE,4,2
1380,96.20392628205128,ALIE,4,2
1410,96.0536858974359,ALIE,4,2
1440,96.28405448717949,ALIE,4,2
1470,96.15384615384616,ALIE,4,2
