Iterations,Accuracy (%),ATK,Aggregator,seed,f,niid
1230,95.83333333333333,ALIE,FGC,2,2,0.1
1260,95.91346153846153,ALIE,FGC,2,2,0.1
1290,96.2139423076923,ALIE,FGC,2,2,0.1
1320,96.18389423076923,ALIE,FGC,2,2,0.1
1350,96.14383012820512,ALIE,FGC,2,2,0.1
1380,96.30408653846153,ALIE,FGC,2,2,0.1
1410,96.42427884615384,ALIE,FGC,2,2,0.1
1440,96.38421474358974,ALIE,FGC,2,2,0.1
1470,96.47435897435898,ALIE,FGC,2,2,0.1
1500,96.59455128205128,ALIE,FGC,2,2,0.1
30,21.424278846153847,ALIE,FGC,2,3,0.1
60,57.522035256410255,ALIE,FGC,2,3,0.1
90,72.48597756410257,ALIE,FGC,2,3,0.1
120,78.53565705128206,ALIE,FGC,2,3,0.1
150,82.7724358974359,ALIE,FGC,2,3,0.1
180,86.04767628205128,ALIE,FGC,2,3,0.1
210,88.00080128205128,ALIE,FGC,2,3,0.1
240,88.96233974358974,ALIE,FGC,2,3,0.1
270,89.85376602564102,ALIE,FGC,2,3,0.1
300,90.49479166666667,ALIE,FGC,2,3,0.1
330,90.81530448717949,ALIE,FGC,2,3,0.1
360,91.43629807692308,ALIE,FGC,2,3,0.1
390,91.64663461538461,ALIE,FGC,2,3,0.1
420,91.77684294871794,ALIE,FGC,2,3,0.1
450,92.39783653846153,ALIE,FGC,2,3,0.1
480,92.6181891025641,ALIE,FGC,2,3,0.1
510,92.71834935897436,ALIE,FGC,2,3,0.1
540,93.24919871794872,ALIE,FGC,2,3,0.1
570,93.58974358974359,ALIE,FGC,2,3,0.1
600,93.71995192307692,ALIE,FGC,2,3,0.1
630,93.84014423076923,ALIE,FGC,2,3,0.1
660,94.03044871794872,ALIE,FGC,2,3,0.1
690,94.33092948717949,ALIE,FGC,2,3,0.1
720,94.30088141025641,ALIE,FGC,2,3,0.1
750,94.39102564102564,ALIE,FGC,2,3,0.1
780,94.60136217948718,ALIE,FGC,2,3,0.1
810,94.87179487179488,ALIE,FGC,2,3,0.1
840,94.60136217948718,ALIE,FGC,2,3,0.1
870,94.95192307692308,ALIE,FGC,2,3,0.1
900,95.11217948717949,ALIE,FGC,2,3,0.1
930,95.08213141025641,ALIE,FGC,2,3,0.1
960,95.18229166666667,ALIE,FGC,2,3,0.1
990,95.38261217948718,ALIE,FGC,2,3,0.1
1020,95.47275641025641,ALIE,FGC,2,3,0.1
1050,95.65304487179488,ALIE,FGC,2,3,0.1
1080,95.54286858974359,ALIE,FGC,2,3,0.1
1110,95.60296474358974,ALIE,FGC,2,3,0.1
1140,95.7431891025641,ALIE,FGC,2,3,0.1
1170,95.87339743589743,ALIE,FGC,2,3,0.1
1200,95.86338141025641,ALIE,FGC,2,3,0.1
1230,95.84334935897436,ALIE,FGC,2,3,0.1
1260,95.98357371794872,ALIE,FGC,2,3,0.1
1290,96.08373397435898,ALIE,FGC,2,3,0.1
1320,96.18389423076923,ALIE,FGC,2,3,0.1
1350,96.27403846153847,ALIE,FGC,2,3,0.1
1380,96.29407051282051,ALIE,FGC,2,3,0.1
1410,96.35416666666667,ALIE,FGC,2,3,0.1
1440,96.484375,ALIE,FGC,2,3,0.1
1470,96.42427884615384,ALIE,FGC,2,3,0.1
1500,96.38421474358974,ALIE,FGC,2,3,0.1
30,47.05528846153846,ALIE,FGC,2,4,0.1
60,49.76963141025641,ALIE,FGC,2,4,0.1
90,68.8701923076923,ALIE,FGC,2,4,0.1
120,77.78445512820512,ALIE,FGC,2,4,0.1
150,83.01282051282051,ALIE,FGC,2,4,0.1
180,84.47516025641026,ALIE,FGC,2,4,0.1
210,87.35977564102564,ALIE,FGC,2,4,0.1
240,88.34134615384616,ALIE,FGC,2,4,0.1
270,89.28285256410257,ALIE,FGC,2,4,0.1
300,90.20432692307692,ALIE,FGC,2,4,0.1
330,90.8954326923077,ALIE,FGC,2,4,0.1
360,91.21594551282051,ALIE,FGC,2,4,0.1
390,92.05729166666667,ALIE,FGC,2,4,0.1
420,92.40785256410257,ALIE,FGC,2,4,0.1
450,92.52804487179488,ALIE,FGC,2,4,0.1
480,92.85857371794872,ALIE,FGC,2,4,0.1
510,93.15905448717949,ALIE,FGC,2,4,0.1
540,93.22916666666667,ALIE,FGC,2,4,0.1
570,93.24919871794872,ALIE,FGC,2,4,0.1
600,93.67988782051282,ALIE,FGC,2,4,0.1
630,93.94030448717949,ALIE,FGC,2,4,0.1
660,94.23076923076923,ALIE,FGC,2,4,0.1
690,94.20072115384616,ALIE,FGC,2,4,0.1
720,94.21073717948718,ALIE,FGC,2,4,0.1
750,94.44110576923077,ALIE,FGC,2,4,0.1
780,94.4110576923077,ALIE,FGC,2,4,0.1
810,94.4511217948718,ALIE,FGC,2,4,0.1
840,94.71153846153847,ALIE,FGC,2,4,0.1
870,94.97195512820512,ALIE,FGC,2,4,0.1
900,95.08213141025641,ALIE,FGC,2,4,0.1
930,95.06209935897436,ALIE,FGC,2,4,0.1
960,95.13221153846153,ALIE,FGC,2,4,0.1
990,95.12219551282051,ALIE,FGC,2,4,0.1
1020,95.36258012820512,ALIE,FGC,2,4,0.1
1050,95.57291666666667,ALIE,FGC,2,4,0.1
1080,95.64302884615384,ALIE,FGC,2,4,0.1
1110,95.6630608974359,ALIE,FGC,2,4,0.1
1140,95.57291666666667,ALIE,FGC,2,4,0.1
1170,95.703125,ALIE,FGC,2,4,0.1
1200,95.80328525641026,ALIE,FGC,2,4,0.1
1230,95.87339743589743,ALIE,FGC,2,4,0.1
1260,95.93349358974359,ALIE,FGC,2,4,0.1
1290,95.98357371794872,ALIE,FGC,2,4,0.1
1320,95.7832532051282,ALIE,FGC,2,4,0.1
1350,96.1738782051282,ALIE,FGC,2,4,0.1
1380,96.20392628205128,ALIE,FGC,2,4,0.1
1410,96.0536858974359,ALIE,FGC,2,4,0.1
1440,96.28405448717949,ALIE,FGC,2,4,0.1
1470,96.15384615384616,ALIE,FGC,2,4,0.1
1500,96.23397435897436,ALIE,FGC,2,4,0.1
30,30.16826923076923,ALIE,FGC,2,5,0.1
60,48.85817307692308,ALIE,FGC,2,5,0.1
90,71.10376602564102,ALIE,FGC,2,5,0.1
120,80.16826923076923,ALIE,FGC,2,5,0.1
150,83.46354166666667,ALIE,FGC,2,5,0.1
180,86.15785256410257,ALIE,FGC,2,5,0.1
210,87.890625,ALIE,FGC,2,5,0.1
240,89.05248397435898,ALIE,FGC,2,5,0.1
270,89.98397435897436,ALIE,FGC,2,5,0.1
300,90.44471153846153,ALIE,FGC,2,5,0.1
330,90.94551282051282,ALIE,FGC,2,5,0.1
360,91.72676282051282,ALIE,FGC,2,5,0.1
390,92.08733974358974,ALIE,FGC,2,5,0.1
420,92.42788461538461,ALIE,FGC,2,5,0.1
450,92.64823717948718,ALIE,FGC,2,5,0.1
480,92.82852564102564,ALIE,FGC,2,5,0.1
510,93.03886217948718,ALIE,FGC,2,5,0.1
540,93.18910256410257,ALIE,FGC,2,5,0.1
570,93.45953525641026,ALIE,FGC,2,5,0.1
600,93.59975961538461,ALIE,FGC,2,5,0.1
630,93.6298076923077,ALIE,FGC,2,5,0.1
660,93.72996794871794,ALIE,FGC,2,5,0.1
690,94.07051282051282,ALIE,FGC,2,5,0.1
720,94.13060897435898,ALIE,FGC,2,5,0.1
750,94.32091346153847,ALIE,FGC,2,5,0.1
780,94.21073717948718,ALIE,FGC,2,5,0.1
810,94.29086538461539,ALIE,FGC,2,5,0.1
840,94.51121794871794,ALIE,FGC,2,5,0.1
870,94.59134615384616,ALIE,FGC,2,5,0.1
900,94.70152243589743,ALIE,FGC,2,5,0.1
930,94.90184294871794,ALIE,FGC,2,5,0.1
960,94.97195512820512,ALIE,FGC,2,5,0.1
990,95.12219551282051,ALIE,FGC,2,5,0.1
1020,95.30248397435898,ALIE,FGC,2,5,0.1
1050,95.38261217948718,ALIE,FGC,2,5,0.1
1080,95.24238782051282,ALIE,FGC,2,5,0.1
1110,95.3926282051282,ALIE,FGC,2,5,0.1
1140,95.49278846153847,ALIE,FGC,2,5,0.1
1170,95.4326923076923,ALIE,FGC,2,5,0.1
1200,95.46274038461539,ALIE,FGC,2,5,0.1
1230,95.65304487179488,ALIE,FGC,2,5,0.1
1260,95.65304487179488,ALIE,FGC,2,5,0.1
1290,95.87339743589743,ALIE,FGC,2,5,0.1
1320,96.0136217948718,ALIE,FGC,2,5,0.1
1350,95.96354166666667,ALIE,FGC,2,5,0.1
1380,95.99358974358974,ALIE,FGC,2,5,0.1
1410,95.91346153846153,ALIE,FGC,2,5,0.1
1440,96.07371794871794,ALIE,FGC,2,5,0.1
1470,96.12379807692308,ALIE,FGC,2,5,0.1
1500,96.14383012820512,ALIE,FGC,2,5,0.1
30,39.30288461538461,ALIE,FGC,2,6,0.1
60,52.29366987179487,ALIE,FGC,2,6,0.1
90,65.30448717948718,ALIE,FGC,2,6,0.1
120,76.5625,ALIE,FGC,2,6,0.1
150,79.9979967948718,ALIE,FGC,2,6,0.1
180,84.82572115384616,ALIE,FGC,2,6,0.1
210,86.82892628205128,ALIE,FGC,2,6,0.1
240,88.51161858974359,ALIE,FGC,2,6,0.1
270,88.96233974358974,ALIE,FGC,2,6,0.1
300,90.38461538461539,ALIE,FGC,2,6,0.1
330,90.86538461538461,ALIE,FGC,2,6,0.1
360,91.25600961538461,ALIE,FGC,2,6,0.1
390,91.6766826923077,ALIE,FGC,2,6,0.1
420,91.73677884615384,ALIE,FGC,2,6,0.1
450,91.99719551282051,ALIE,FGC,2,6,0.1
480,91.82692307692308,ALIE,FGC,2,6,0.1
510,92.79847756410257,ALIE,FGC,2,6,0.1
540,92.89863782051282,ALIE,FGC,2,6,0.1
570,93.26923076923077,ALIE,FGC,2,6,0.1
600,93.05889423076923,ALIE,FGC,2,6,0.1
630,92.98878205128206,ALIE,FGC,2,6,0.1
660,93.60977564102564,ALIE,FGC,2,6,0.1
690,93.09895833333333,ALIE,FGC,2,6,0.1
720,93.11899038461539,ALIE,FGC,2,6,0.1
750,93.21915064102564,ALIE,FGC,2,6,0.1
780,94.03044871794872,ALIE,FGC,2,6,0.1
810,93.36939102564102,ALIE,FGC,2,6,0.1
840,94.27083333333333,ALIE,FGC,2,6,0.1
870,93.26923076923077,ALIE,FGC,2,6,0.1
900,93.73998397435898,ALIE,FGC,2,6,0.1
930,93.58974358974359,ALIE,FGC,2,6,0.1
960,94.01041666666667,ALIE,FGC,2,6,0.1
990,93.6298076923077,ALIE,FGC,2,6,0.1
1020,94.78165064102564,ALIE,FGC,2,6,0.1
1050,93.52964743589743,ALIE,FGC,2,6,0.1
1080,94.71153846153847,ALIE,FGC,2,6,0.1
1110,94.13060897435898,ALIE,FGC,2,6,0.1
1140,94.31089743589743,ALIE,FGC,2,6,0.1
1170,94.32091346153847,ALIE,FGC,2,6,0.1
1200,94.73157051282051,ALIE,FGC,2,6,0.1
1230,94.64142628205128,ALIE,FGC,2,6,0.1
1260,94.55128205128206,ALIE,FGC,2,6,0.1
1290,94.58133012820512,ALIE,FGC,2,6,0.1
1320,95.03205128205128,ALIE,FGC,2,6,0.1
1350,94.98197115384616,ALIE,FGC,2,6,0.1
1380,93.81009615384616,ALIE,FGC,2,6,0.1
1410,95.15224358974359,ALIE,FGC,2,6,0.1
1440,95.06209935897436,ALIE,FGC,2,6,0.1
1470,95.20232371794872,ALIE,FGC,2,6,0.1
1500,94.4511217948718,ALIE,FGC,2,6,0.1
30,32.48197115384615,ALIE,FGC,2,7,0.1
60,49.35897435897436,ALIE,FGC,2,7,0.1
90,70.41266025641026,ALIE,FGC,2,7,0.1
120,76.86298076923077,ALIE,FGC,2,7,0.1
150,83.80408653846153,ALIE,FGC,2,7,0.1
180,86.11778846153847,ALIE,FGC,2,7,0.1
210,86.58854166666667,ALIE,FGC,2,7,0.1
240,89.32291666666667,ALIE,FGC,2,7,0.1
270,89.4931891025641,ALIE,FGC,2,7,0.1
300,90.30448717948718,ALIE,FGC,2,7,0.1
330,90.9755608974359,ALIE,FGC,2,7,0.1
360,90.86538461538461,ALIE,FGC,2,7,0.1
390,91.77684294871794,ALIE,FGC,2,7,0.1
420,91.90705128205128,ALIE,FGC,2,7,0.1
450,92.31770833333333,ALIE,FGC,2,7,0.1
480,92.85857371794872,ALIE,FGC,2,7,0.1
510,92.55809294871794,ALIE,FGC,2,7,0.1
540,93.0889423076923,ALIE,FGC,2,7,0.1
570,93.33934294871794,ALIE,FGC,2,7,0.1
600,92.98878205128206,ALIE,FGC,2,7,0.1
630,93.38942307692308,ALIE,FGC,2,7,0.1
660,93.49959935897436,ALIE,FGC,2,7,0.1
690,93.80008012820512,ALIE,FGC,2,7,0.1
720,94.13060897435898,ALIE,FGC,2,7,0.1
750,93.93028846153847,ALIE,FGC,2,7,0.1
780,94.17067307692308,ALIE,FGC,2,7,0.1
810,94.12059294871794,ALIE,FGC,2,7,0.1
840,94.72155448717949,ALIE,FGC,2,7,0.1
870,94.35096153846153,ALIE,FGC,2,7,0.1
900,94.64142628205128,ALIE,FGC,2,7,0.1
930,94.69150641025641,ALIE,FGC,2,7,0.1
960,94.70152243589743,ALIE,FGC,2,7,0.1
990,94.921875,ALIE,FGC,2,7,0.1
1020,94.75160256410257,ALIE,FGC,2,7,0.1
1050,95.03205128205128,ALIE,FGC,2,7,0.1
1080,94.921875,ALIE,FGC,2,7,0.1
1110,95.29246794871794,ALIE,FGC,2,7,0.1
1140,95.01201923076923,ALIE,FGC,2,7,0.1
1170,95.20232371794872,ALIE,FGC,2,7,0.1
1200,95.2323717948718,ALIE,FGC,2,7,0.1
1230,94.50120192307692,ALIE,FGC,2,7,0.1
1260,95.55288461538461,ALIE,FGC,2,7,0.1
1290,95.37259615384616,ALIE,FGC,2,7,0.1
1320,95.26241987179488,ALIE,FGC,2,7,0.1
1350,95.6229967948718,ALIE,FGC,2,7,0.1
1380,94.85176282051282,ALIE,FGC,2,7,0.1
1410,95.3125,ALIE,FGC,2,7,0.1
1440,95.53285256410257,ALIE,FGC,2,7,0.1
1470,95.37259615384616,ALIE,FGC,2,7,0.1
1500,95.41266025641026,ALIE,FGC,2,7,0.1
30,42.40785256410256,SF,FGC,2,1,0.1
60,60.046073717948715,SF,FGC,2,1,0.1
90,73.13701923076923,SF,FGC,2,1,0.1
120,79.16666666666667,SF,FGC,2,1,0.1
150,82.29166666666667,SF,FGC,2,1,0.1
180,85.8573717948718,SF,FGC,2,1,0.1
210,87.00921474358974,SF,FGC,2,1,0.1
240,88.41145833333333,SF,FGC,2,1,0.1
270,89.55328525641026,SF,FGC,2,1,0.1
300,89.84375,SF,FGC,2,1,0.1
330,90.79527243589743,SF,FGC,2,1,0.1
360,91.1358173076923,SF,FGC,2,1,0.1
390,91.65665064102564,SF,FGC,2,1,0.1
420,92.3076923076923,SF,FGC,2,1,0.1
450,92.2676282051282,SF,FGC,2,1,0.1
480,92.3076923076923,SF,FGC,2,1,0.1
510,92.72836538461539,SF,FGC,2,1,0.1
540,92.85857371794872,SF,FGC,2,1,0.1
570,92.90865384615384,SF,FGC,2,1,0.1
600,93.15905448717949,SF,FGC,2,1,0.1
630,93.50961538461539,SF,FGC,2,1,0.1
660,93.69991987179488,SF,FGC,2,1,0.1
690,93.63982371794872,SF,FGC,2,1,0.1
720,93.58974358974359,SF,FGC,2,1,0.1
750,93.92027243589743,SF,FGC,2,1,0.1
780,94.11057692307692,SF,FGC,2,1,0.1
810,94.19070512820512,SF,FGC,2,1,0.1
840,94.32091346153847,SF,FGC,2,1,0.1
870,94.4911858974359,SF,FGC,2,1,0.1
900,94.60136217948718,SF,FGC,2,1,0.1
930,94.74158653846153,SF,FGC,2,1,0.1
960,94.68149038461539,SF,FGC,2,1,0.1
990,94.81169871794872,SF,FGC,2,1,0.1
1020,94.76161858974359,SF,FGC,2,1,0.1
1050,94.79166666666667,SF,FGC,2,1,0.1
1080,94.97195512820512,SF,FGC,2,1,0.1
1110,95.15224358974359,SF,FGC,2,1,0.1
1140,95.11217948717949,SF,FGC,2,1,0.1
1170,95.12219551282051,SF,FGC,2,1,0.1
1200,95.18229166666667,SF,FGC,2,1,0.1
1230,95.33253205128206,SF,FGC,2,1,0.1
1260,95.3125,SF,FGC,2,1,0.1
1290,95.40264423076923,SF,FGC,2,1,0.1
1320,95.53285256410257,SF,FGC,2,1,0.1
1350,95.63301282051282,SF,FGC,2,1,0.1
1380,95.52283653846153,SF,FGC,2,1,0.1
1410,95.54286858974359,SF,FGC,2,1,0.1
1440,95.76322115384616,SF,FGC,2,1,0.1
1470,95.81330128205128,SF,FGC,2,1,0.1
1500,95.80328525641026,SF,FGC,2,1,0.1
30,22.015224358974358,SF,FGC,2,2,0.1
60,56.40024038461539,SF,FGC,2,2,0.1
90,72.52604166666667,SF,FGC,2,2,0.1
120,78.8661858974359,SF,FGC,2,2,0.1
150,81.90104166666667,SF,FGC,2,2,0.1
180,85.65705128205128,SF,FGC,2,2,0.1
210,87.11939102564102,SF,FGC,2,2,0.1
240,88.12099358974359,SF,FGC,2,2,0.1
270,89.47315705128206,SF,FGC,2,2,0.1
300,89.9238782051282,SF,FGC,2,2,0.1
330,90.71514423076923,SF,FGC,2,2,0.1
360,90.99559294871794,SF,FGC,2,2,0.1
390,91.33613782051282,SF,FGC,2,2,0.1
420,91.65665064102564,SF,FGC,2,2,0.1
450,91.93709935897436,SF,FGC,2,2,0.1
480,92.37780448717949,SF,FGC,2,2,0.1
510,92.46794871794872,SF,FGC,2,2,0.1
540,92.72836538461539,SF,FGC,2,2,0.1
570,92.94871794871794,SF,FGC,2,2,0.1
600,93.20913461538461,SF,FGC,2,2,0.1
630,93.30929487179488,SF,FGC,2,2,0.1
660,93.24919871794872,SF,FGC,2,2,0.1
690,93.45953525641026,SF,FGC,2,2,0.1
720,93.68990384615384,SF,FGC,2,2,0.1
750,93.80008012820512,SF,FGC,2,2,0.1
780,93.89022435897436,SF,FGC,2,2,0.1
810,94.08052884615384,SF,FGC,2,2,0.1
840,94.1005608974359,SF,FGC,2,2,0.1
870,94.01041666666667,SF,FGC,2,2,0.1
900,94.38100961538461,SF,FGC,2,2,0.1
930,94.4511217948718,SF,FGC,2,2,0.1
960,94.43108974358974,SF,FGC,2,2,0.1
990,94.55128205128206,SF,FGC,2,2,0.1
1020,94.60136217948718,SF,FGC,2,2,0.1
1050,94.62139423076923,SF,FGC,2,2,0.1
1080,94.78165064102564,SF,FGC,2,2,0.1
1110,94.89182692307692,SF,FGC,2,2,0.1
1140,95.0420673076923,SF,FGC,2,2,0.1
1170,94.86177884615384,SF,FGC,2,2,0.1
1200,95.05208333333333,SF,FGC,2,2,0.1
1230,95.20232371794872,SF,FGC,2,2,0.1
1260,95.18229166666667,SF,FGC,2,2,0.1
1290,95.2323717948718,SF,FGC,2,2,0.1
1320,95.3125,SF,FGC,2,2,0.1
1350,95.32251602564102,SF,FGC,2,2,0.1
1380,95.37259615384616,SF,FGC,2,2,0.1
1410,95.36258012820512,SF,FGC,2,2,0.1
1440,95.42267628205128,SF,FGC,2,2,0.1
1470,95.55288461538461,SF,FGC,2,2,0.1
1500,95.7431891025641,SF,FGC,2,2,0.1
30,21.85496794871795,SF,FGC,2,3,0.1
60,49.79967948717949,SF,FGC,2,3,0.1
90,72.41586538461539,SF,FGC,2,3,0.1
120,77.47395833333333,SF,FGC,2,3,0.1
150,82.4619391025641,SF,FGC,2,3,0.1
180,85.65705128205128,SF,FGC,2,3,0.1
210,87.55008012820512,SF,FGC,2,3,0.1
240,88.56169871794872,SF,FGC,2,3,0.1
270,89.32291666666667,SF,FGC,2,3,0.1
300,89.87379807692308,SF,FGC,2,3,0.1
330,90.22435897435898,SF,FGC,2,3,0.1
360,90.5849358974359,SF,FGC,2,3,0.1
390,90.95552884615384,SF,FGC,2,3,0.1
420,91.3261217948718,SF,FGC,2,3,0.1
450,91.58653846153847,SF,FGC,2,3,0.1
480,91.7568108974359,SF,FGC,2,3,0.1
510,92.02724358974359,SF,FGC,2,3,0.1
540,92.03725961538461,SF,FGC,2,3,0.1
570,92.51802884615384,SF,FGC,2,3,0.1
600,92.72836538461539,SF,FGC,2,3,0.1
630,92.78846153846153,SF,FGC,2,3,0.1
660,92.86858974358974,SF,FGC,2,3,0.1
690,93.03886217948718,SF,FGC,2,3,0.1
720,93.2391826923077,SF,FGC,2,3,0.1
750,93.10897435897436,SF,FGC,2,3,0.1
780,93.359375,SF,FGC,2,3,0.1
810,93.49959935897436,SF,FGC,2,3,0.1
840,93.80008012820512,SF,FGC,2,3,0.1
870,93.54967948717949,SF,FGC,2,3,0.1
900,93.65985576923077,SF,FGC,2,3,0.1
930,93.93028846153847,SF,FGC,2,3,0.1
960,94.1806891025641,SF,FGC,2,3,0.1
990,94.140625,SF,FGC,2,3,0.1
1020,94.20072115384616,SF,FGC,2,3,0.1
1050,94.21073717948718,SF,FGC,2,3,0.1
1080,94.44110576923077,SF,FGC,2,3,0.1
1110,94.44110576923077,SF,FGC,2,3,0.1
1140,94.59134615384616,SF,FGC,2,3,0.1
1170,94.43108974358974,SF,FGC,2,3,0.1
1200,94.53125,SF,FGC,2,3,0.1
1230,94.85176282051282,SF,FGC,2,3,0.1
1260,94.99198717948718,SF,FGC,2,3,0.1
1290,94.90184294871794,SF,FGC,2,3,0.1
1320,94.8818108974359,SF,FGC,2,3,0.1
1350,94.921875,SF,FGC,2,3,0.1
1380,94.98197115384616,SF,FGC,2,3,0.1
1410,95.22235576923077,SF,FGC,2,3,0.1
1440,95.25240384615384,SF,FGC,2,3,0.1
1470,95.22235576923077,SF,FGC,2,3,0.1
1500,95.15224358974359,SF,FGC,2,3,0.1
30,40.42467948717949,SF,FGC,2,4,0.1
60,51.86298076923077,SF,FGC,2,4,0.1
90,65.13421474358974,SF,FGC,2,4,0.1
120,78.60576923076923,SF,FGC,2,4,0.1
150,82.32171474358974,SF,FGC,2,4,0.1
180,84.30488782051282,SF,FGC,2,4,0.1
210,86.50841346153847,SF,FGC,2,4,0.1
240,88.04086538461539,SF,FGC,2,4,0.1
270,88.5516826923077,SF,FGC,2,4,0.1
300,89.56330128205128,SF,FGC,2,4,0.1
330,90.10416666666667,SF,FGC,2,4,0.1
360,90.13421474358974,SF,FGC,2,4,0.1
390,90.69511217948718,SF,FGC,2,4,0.1
420,91.30608974358974,SF,FGC,2,4,0.1
450,91.43629807692308,SF,FGC,2,4,0.1
480,91.73677884615384,SF,FGC,2,4,0.1
510,91.8770032051282,SF,FGC,2,4,0.1
540,91.98717948717949,SF,FGC,2,4,0.1
570,92.02724358974359,SF,FGC,2,4,0.1
600,92.3076923076923,SF,FGC,2,4,0.1
630,92.44791666666667,SF,FGC,2,4,0.1
660,92.47796474358974,SF,FGC,2,4,0.1
690,92.5380608974359,SF,FGC,2,4,0.1
720,92.76842948717949,SF,FGC,2,4,0.1
750,92.90865384615384,SF,FGC,2,4,0.1
780,93.0889423076923,SF,FGC,2,4,0.1
810,93.05889423076923,SF,FGC,2,4,0.1
840,92.97876602564102,SF,FGC,2,4,0.1
870,93.2792467948718,SF,FGC,2,4,0.1
900,93.28926282051282,SF,FGC,2,4,0.1
930,93.17908653846153,SF,FGC,2,4,0.1
960,93.58974358974359,SF,FGC,2,4,0.1
990,93.44951923076923,SF,FGC,2,4,0.1
1020,93.7099358974359,SF,FGC,2,4,0.1
1050,93.6698717948718,SF,FGC,2,4,0.1
1080,93.7900641025641,SF,FGC,2,4,0.1
1110,93.94030448717949,SF,FGC,2,4,0.1
1140,93.94030448717949,SF,FGC,2,4,0.1
1170,93.95032051282051,SF,FGC,2,4,0.1
1200,94.05048076923077,SF,FGC,2,4,0.1
1230,94.04046474358974,SF,FGC,2,4,0.1
1260,94.24078525641026,SF,FGC,2,4,0.1
1290,94.24078525641026,SF,FGC,2,4,0.1
1320,94.28084935897436,SF,FGC,2,4,0.1
1350,94.1806891025641,SF,FGC,2,4,0.1
1380,94.29086538461539,SF,FGC,2,4,0.1
1410,94.4511217948718,SF,FGC,2,4,0.1
1440,94.2608173076923,SF,FGC,2,4,0.1
1470,94.6514423076923,SF,FGC,2,4,0.1
1500,94.72155448717949,SF,FGC,2,4,0.1
30,29.557291666666668,SF,FGC,2,5,0.1
60,39.67347756410256,SF,FGC,2,5,0.1
90,62.009214743589745,SF,FGC,2,5,0.1
120,73.88822115384616,SF,FGC,2,5,0.1
150,78.41546474358974,SF,FGC,2,5,0.1
180,82.90264423076923,SF,FGC,2,5,0.1
210,85.40665064102564,SF,FGC,2,5,0.1
240,86.18790064102564,SF,FGC,2,5,0.1
270,88.11097756410257,SF,FGC,2,5,0.1
300,88.7119391025641,SF,FGC,2,5,0.1
330,88.65184294871794,SF,FGC,2,5,0.1
360,89.70352564102564,SF,FGC,2,5,0.1
390,89.74358974358974,SF,FGC,2,5,0.1
420,90.25440705128206,SF,FGC,2,5,0.1
450,90.53485576923077,SF,FGC,2,5,0.1
480,90.7051282051282,SF,FGC,2,5,0.1
510,90.87540064102564,SF,FGC,2,5,0.1
540,90.79527243589743,SF,FGC,2,5,0.1
570,91.23597756410257,SF,FGC,2,5,0.1
600,91.29607371794872,SF,FGC,2,5,0.1
630,91.55649038461539,SF,FGC,2,5,0.1
660,91.50641025641026,SF,FGC,2,5,0.1
690,91.66666666666667,SF,FGC,2,5,0.1
720,91.63661858974359,SF,FGC,2,5,0.1
750,91.8770032051282,SF,FGC,2,5,0.1
780,91.63661858974359,SF,FGC,2,5,0.1
810,92.1474358974359,SF,FGC,2,5,0.1
840,91.9170673076923,SF,FGC,2,5,0.1
870,92.38782051282051,SF,FGC,2,5,0.1
900,92.29767628205128,SF,FGC,2,5,0.1
930,92.36778846153847,SF,FGC,2,5,0.1
960,92.32772435897436,SF,FGC,2,5,0.1
990,92.58814102564102,SF,FGC,2,5,0.1
1020,92.80849358974359,SF,FGC,2,5,0.1
1050,92.42788461538461,SF,FGC,2,5,0.1
1080,92.77844551282051,SF,FGC,2,5,0.1
1110,92.66826923076923,SF,FGC,2,5,0.1
1140,92.98878205128206,SF,FGC,2,5,0.1
1170,92.9286858974359,SF,FGC,2,5,0.1
1200,93.07892628205128,SF,FGC,2,5,0.1
1230,92.93870192307692,SF,FGC,2,5,0.1
1260,93.11899038461539,SF,FGC,2,5,0.1
1290,93.28926282051282,SF,FGC,2,5,0.1
1320,93.37940705128206,SF,FGC,2,5,0.1
1350,93.17908653846153,SF,FGC,2,5,0.1
1380,93.11899038461539,SF,FGC,2,5,0.1
1410,93.54967948717949,SF,FGC,2,5,0.1
1440,93.67988782051282,SF,FGC,2,5,0.1
1470,93.65985576923077,SF,FGC,2,5,0.1
1500,93.72996794871794,SF,FGC,2,5,0.1
30,5.058092948717949,SF,FGC,2,6,0.1
60,7.341746794871795,SF,FGC,2,6,0.1
90,34.97596153846154,SF,FGC,2,6,0.1
120,51.59254807692308,SF,FGC,2,6,0.1
150,51.47235576923077,SF,FGC,2,6,0.1
180,58.13301282051282,SF,FGC,2,6,0.1
210,67.31770833333333,SF,FGC,2,6,0.1
240,74.98998397435898,SF,FGC,2,6,0.1
270,81.1298076923077,SF,FGC,2,6,0.1
300,83.31330128205128,SF,FGC,2,6,0.1
330,85.18629807692308,SF,FGC,2,6,0.1
360,87.48998397435898,SF,FGC,2,6,0.1
390,88.06089743589743,SF,FGC,2,6,0.1
420,88.42147435897436,SF,FGC,2,6,0.1
450,88.93229166666667,SF,FGC,2,6,0.1
480,89.21274038461539,SF,FGC,2,6,0.1
510,89.65344551282051,SF,FGC,2,6,0.1
540,89.99399038461539,SF,FGC,2,6,0.1
570,90.13421474358974,SF,FGC,2,6,0.1
600,90.40464743589743,SF,FGC,2,6,0.1
630,90.5048076923077,SF,FGC,2,6,0.1
660,90.73517628205128,SF,FGC,2,6,0.1
